code,name,state,territory,country,quiz,latitude,longitude,population,national_capital,state_capital,manually_added,nicknames,db_match
paraguay-3261,San Borjita,Itapúa,,Paraguay,south-america,-26.9994122,-56.0572152,217,0,0,0,,
paraguay-608,San Buenaventura,Itapúa,,Paraguay,south-america,-26.5298151,-55.5725679,868,0,0,0,,
paraguay-1604,San Buenaventura Suburbano,Itapúa,,Paraguay,south-america,-26.5399417,-55.5592003,442,0,0,0,,
paraguay-1142,San Carlos,Caazapá,,Paraguay,south-america,-26.1316551,-55.8258311,564,0,0,0,,
paraguay-1212,San Carlos,Caaguazú,,Paraguay,south-america,-25.2218913,-55.8912667,541,0,0,0,,
paraguay-1331,San Carlos,Concepción,,Paraguay,south-america,-22.2451527,-57.2890654,511,0,0,0,,
paraguay-1799,San Carlos,Caaguazú,,Paraguay,south-america,-25.3003094,-54.9910379,405,0,0,0,,
paraguay-2351,San Carlos,Caazapá,,Paraguay,south-america,-26.332636,-56.4266152,322,0,0,0,,
paraguay-2620,San Carlos,Itapúa,,Paraguay,south-america,-26.9786992,-55.9709147,285,0,0,0,,
paraguay-2640,San Carlos,Alto Paraná,,Paraguay,south-america,-26.2027322,-54.9909718,283,0,0,0,,
paraguay-2705,San Carlos,San Pedro,,Paraguay,south-america,-24.8070336,-56.0764791,274,0,0,0,,
paraguay-3296,San Carlos,Concepción,,Paraguay,south-america,-23.4146952,-57.3772827,214,0,0,0,,
paraguay-4156,San Carlos,Alto Paraná,,Paraguay,south-america,-25.9579247,-54.9501301,148,0,0,0,,
paraguay-370,San Carlos - Suburbano,Caazapá,,Paraguay,south-america,-26.1325145,-55.7983832,1252,0,0,0,,
paraguay-1464,San Carlos Pirity,Concepción,,Paraguay,south-america,-23.3052393,-57.152157,477,0,0,0,,
paraguay-4152,San Carlos Suburbano,Alto Paraguay,,Paraguay,south-america,-20.781265,-58.4782912,149,0,0,0,,
paraguay-1450,San Cayetano,Central,,Paraguay,south-america,-25.4735147,-57.542756,480,0,0,0,,
paraguay-2540,San Cayetano,Itapúa,,Paraguay,south-america,-26.4482558,-55.2689204,296,0,0,0,,
paraguay-3812,San Cayetano,San Pedro,,Paraguay,south-america,-24.5644488,-56.4131102,172,0,0,0,,
paraguay-4803,San Cayetano,Itapúa,,Paraguay,south-america,-26.972098,-56.0582517,104,0,0,0,,
paraguay-5279,San Cayetano,Itapúa,,Paraguay,south-america,-26.6414772,-55.0992764,75,0,0,0,,
paraguay-820,San Cosme,Itapúa,,Paraguay,south-america,-27.1913729,-56.3965405,712,0,0,0,,
paraguay-169,San Cosme y Damián,Itapúa,,Paraguay,south-america,-27.3165609,-56.3319072,2333,0,0,0,,
paraguay-754,San Cristóbal,Misiones,,Paraguay,south-america,-26.6219306,-57.2377554,764,0,0,0,,
paraguay-816,San Cristóbal,Alto Paraná,,Paraguay,south-america,-25.8856455,-55.5141167,714,0,0,0,,
paraguay-3147,San Cristóbal,Caazapá,,Paraguay,south-america,-26.3086758,-55.9325373,229,0,0,0,,
paraguay-3211,San Cristóbal,Alto Paraná,,Paraguay,south-america,-25.8984462,-55.4941264,222,0,0,0,,
paraguay-3195,San Damián,Caaguazú,,Paraguay,south-america,-25.0151387,-56.3476091,223,0,0,0,,
paraguay-5707,San Diego,Central,,Paraguay,south-america,-25.4505884,-57.5283096,49,0,0,0,,
paraguay-2980,San Diego Loma,San Pedro,,Paraguay,south-america,-23.9879515,-56.9718342,243,0,0,0,,
paraguay-641,San Dionisio,Itapúa,,Paraguay,south-america,-27.1560065,-56.5238733,841,0,0,0,,
paraguay-30,San Estanislao,San Pedro,,Paraguay,south-america,-24.6649384,-56.4460156,16159,0,0,0,,
paraguay-950,San Estanislao,Itapúa,,Paraguay,south-america,-27.2046724,-56.5098372,640,0,0,0,,
paraguay-2218,San Estanislao,Caazapá,,Paraguay,south-america,-26.0080014,-56.0798066,341,0,0,0,,
paraguay-1265,San Felipe,Concepción,,Paraguay,south-america,-23.3912896,-56.9467228,525,0,0,0,,
paraguay-2074,San Felipe,Caaguazú,,Paraguay,south-america,-24.8006896,-56.2493518,361,0,0,0,,
paraguay-2344,San Felipe,Concepción,,Paraguay,south-america,-23.438854,-57.2684193,323,0,0,0,,
paraguay-3082,San Felipe,San Pedro,,Paraguay,south-america,-24.3502208,-56.6588386,234,0,0,0,,
paraguay-3323,San Felipe,San Pedro,,Paraguay,south-america,-23.9132063,-56.5376174,211,0,0,0,,
paraguay-3962,San Felipe,Misiones,,Paraguay,south-america,-27.1284549,-56.6611935,162,0,0,0,,
paraguay-4942,San Felipe,San Pedro,,Paraguay,south-america,-24.8260235,-56.3618249,96,0,0,0,,
paraguay-5470,San Felipe,San Pedro,,Paraguay,south-america,-23.5067741,-56.7242161,64,0,0,0,,
paraguay-1094,San Fernando,Misiones,,Paraguay,south-america,-26.6932516,-56.8279262,581,0,0,0,,
paraguay-3818,San Fernando,Alto Paraná,,Paraguay,south-america,-24.5781549,-55.0062704,172,0,0,0,,
paraguay-335,San Francisco,San Pedro,,Paraguay,south-america,-24.5345327,-56.4522494,1364,0,0,0,,
paraguay-458,San Francisco,Caazapá,,Paraguay,south-america,-26.3208536,-56.0378578,1059,0,0,0,,
paraguay-470,San Francisco,Central,,Paraguay,south-america,-25.4522811,-57.5129441,1041,0,0,0,,
paraguay-558,San Francisco,Misiones,,Paraguay,south-america,-26.9053672,-56.7946013,920,0,0,0,,
paraguay-598,San Francisco,Central,,Paraguay,south-america,-25.4390748,-57.4580525,874,0,0,0,,
paraguay-1308,San Francisco,Caaguazú,,Paraguay,south-america,-25.5501819,-56.1135559,514,0,0,0,,
paraguay-1447,San Francisco,Alto Paraná,,Paraguay,south-america,-25.449267,-54.6631952,481,0,0,0,,
paraguay-1542,San Francisco,Alto Paraná,,Paraguay,south-america,-25.5617136,-55.3625686,454,0,0,0,,
paraguay-1555,San Francisco,San Pedro,,Paraguay,south-america,-24.0324507,-56.2163184,451,0,0,0,,
paraguay-1955,San Francisco,Misiones,,Paraguay,south-america,-26.4022394,-57.1115681,380,0,0,0,,
paraguay-1959,San Francisco,Caaguazú,,Paraguay,south-america,-25.5133125,-55.4478683,379,0,0,0,,
paraguay-2018,San Francisco,San Pedro,,Paraguay,south-america,-23.8083286,-56.5177554,369,0,0,0,,
paraguay-2318,San Francisco,Caazapá,,Paraguay,south-america,-26.1450424,-55.5624454,327,0,0,0,,
paraguay-2528,San Francisco,San Pedro,,Paraguay,south-america,-23.8634894,-56.9379128,297,0,0,0,,
paraguay-2731,San Francisco,San Pedro,,Paraguay,south-america,-24.7685391,-56.5621387,271,0,0,0,,
paraguay-2895,San Francisco,Itapúa,,Paraguay,south-america,-26.3572717,-54.7839654,251,0,0,0,,
paraguay-2994,San Francisco,Concepción,,Paraguay,south-america,-23.3835414,-57.2220959,243,0,0,0,,
paraguay-3069,San Francisco,Guairá,,Paraguay,south-america,-26.0006672,-56.1035009,236,0,0,0,,
paraguay-3273,San Francisco,Ñeembucú,,Paraguay,south-america,-27.1021151,-57.9576076,216,0,0,0,,
paraguay-3418,San Francisco,Caaguazú,,Paraguay,south-america,-25.2479248,-56.464891,203,0,0,0,,
paraguay-3491,San Francisco,Caaguazú,,Paraguay,south-america,-25.1058854,-55.7229137,196,0,0,0,,
paraguay-3704,San Francisco,Cordillera,,Paraguay,south-america,-25.1713183,-57.2396752,181,0,0,0,,
paraguay-3960,San Francisco,Paraguarí,,Paraguay,south-america,-26.2576726,-57.019343,162,0,0,0,,
paraguay-4071,San Francisco,Caaguazú,,Paraguay,south-america,-25.3292106,-55.8294219,154,0,0,0,,
paraguay-4095,San Francisco,Misiones,,Paraguay,south-america,-27.3705663,-57.1649807,153,0,0,0,,
paraguay-4118,San Francisco,Itapúa,,Paraguay,south-america,-27.0012316,-55.922859,151,0,0,0,,
paraguay-4206,San Francisco,Paraguarí,,Paraguay,south-america,-26.2301054,-56.7120914,144,0,0,0,,
paraguay-4321,San Francisco,Concepción,,Paraguay,south-america,-23.3488455,-57.2987454,136,0,0,0,,
paraguay-4377,San Francisco,Alto Paraná,,Paraguay,south-america,-24.8683529,-54.9372388,132,0,0,0,,
paraguay-4651,San Francisco,Caazapá,,Paraguay,south-america,-26.3049208,-56.0944613,115,0,0,0,,
paraguay-4657,San Francisco,Alto Paraná,,Paraguay,south-america,-24.9366921,-54.8779519,114,0,0,0,,
paraguay-4736,San Francisco,Itapúa,,Paraguay,south-america,-26.7101995,-55.0541661,109,0,0,0,,
paraguay-5071,San Francisco,Itapúa,,Paraguay,south-america,-27.1676319,-56.3754974,88,0,0,0,,
paraguay-5092,San Francisco,Canindeyú,,Paraguay,south-america,-24.5399604,-55.6778292,87,0,0,0,,
paraguay-5378,San Francisco,Caaguazú,,Paraguay,south-america,-25.087221,-55.7199066,70,0,0,0,,
paraguay-5431,San Francisco,San Pedro,,Paraguay,south-america,-24.2011502,-56.5929132,66,0,0,0,,
paraguay-5570,San Francisco,Canindeyú,,Paraguay,south-america,-23.8191201,-55.6196452,58,0,0,0,,
paraguay-5606,San Francisco,Alto Paraná,,Paraguay,south-america,-25.864687,-54.9573417,56,0,0,0,,
paraguay-5635,San Francisco,San Pedro,,Paraguay,south-america,-24.6993858,-56.3432044,54,0,0,0,,
paraguay-5811,San Francisco,Cordillera,,Paraguay,south-america,-25.5848882,-56.878353,41,0,0,0,,
paraguay-615,San Francisco - Suburbano,Caazapá,,Paraguay,south-america,-26.3048784,-56.0683345,864,0,0,0,,
paraguay-3488,San Francisco 1,San Pedro,,Paraguay,south-america,-24.3661521,-56.7366123,196,0,0,0,,
paraguay-4502,San Francisco 2,San Pedro,,Paraguay,south-america,-24.3695199,-56.6200316,124,0,0,0,,
paraguay-2593,San Francisco 5° Línea,Caaguazú,,Paraguay,south-america,-25.5926522,-56.0001789,288,0,0,0,San Francisco Quinta Línea,
paraguay-5805,San Francisco Cue,Misiones,,Paraguay,south-america,-26.8653226,-56.6815968,42,0,0,0,,
paraguay-2785,San Francisco de Asís,Itapúa,,Paraguay,south-america,-26.6831624,-55.1961856,264,0,0,0,,
paraguay-2861,San Francisco de Asís,Caazapá,,Paraguay,south-america,-26.2140371,-56.3781365,255,0,0,0,,
paraguay-1759,San Francisco Gleva 8,Alto Paraná,,Paraguay,south-america,-24.909786,-55.0062262,413,0,0,0,,
paraguay-1213,San Francisco Gleva 8 Suburbano,Alto Paraná,,Paraguay,south-america,-24.9001885,-55.0053346,541,0,0,0,,
paraguay-1607,San Francisco I,Guairá,,Paraguay,south-america,-25.7290559,-55.9339127,442,0,0,0,,
paraguay-675,San Francisco II,Guairá,,Paraguay,south-america,-25.6979913,-55.7121665,818,0,0,0,,
paraguay-1730,San Francisco Kilómetro 31,Alto Paraná,,Paraguay,south-america,-25.4336008,-54.9090387,417,0,0,0,,
paraguay-2006,San Francisco Kilómetro 50 al Kilómetro 52,Itapúa,,Paraguay,south-america,-26.4745044,-55.3003784,371,0,0,0,,
paraguay-3881,San Francisco Mi,Caazapá,,Paraguay,south-america,-26.1636907,-56.5090879,168,0,0,0,,
paraguay-506,San Francisco Suburbano,Presidente Hayes,,Paraguay,south-america,-25.2609377,-57.7115463,993,0,0,0,,
paraguay-1313,San Gabriel,Misiones,,Paraguay,south-america,-26.8356029,-56.7788606,514,0,0,0,,
paraguay-4495,San Gabriel,Caazapá,,Paraguay,south-america,-26.3066767,-55.6686674,125,0,0,0,,
paraguay-4860,San Gabriel,Caazapá,,Paraguay,south-america,-26.6701785,-56.1968864,101,0,0,0,,
paraguay-4966,San Gabriel,Itapúa,,Paraguay,south-america,-26.5677557,-54.9846177,95,0,0,0,,
paraguay-2226,San Gerardo,Caazapá,,Paraguay,south-america,-26.1702871,-55.9541347,340,0,0,0,,
paraguay-1105,San Gerónimo,Misiones,,Paraguay,south-america,-26.7651649,-56.8406337,576,0,0,0,,
paraguay-3544,San Gerónimo,Itapúa,,Paraguay,south-america,-26.7224,-55.0281889,192,0,0,0,,
paraguay-3913,San Gerónimo,Caazapá,,Paraguay,south-america,-26.4866979,-56.1776476,166,0,0,0,,
paraguay-1567,San Gervacio,Guairá,,Paraguay,south-america,-25.7651578,-56.1835976,449,0,0,0,,
paraguay-29,San Ignacio,Misiones,,Paraguay,south-america,-26.8888623,-57.0205686,17122,0,0,0,,
paraguay-2072,San Ignacio,Caazapá,,Paraguay,south-america,-26.3051796,-56.013536,362,0,0,0,,
paraguay-3081,San Ignacio,San Pedro,,Paraguay,south-america,-23.8912138,-56.938115,234,0,0,0,,
paraguay-3450,San Ignacio,Caazapá,,Paraguay,south-america,-26.2699413,-56.2257986,200,0,0,0,,
paraguay-3515,San Ignacio,Itapúa,,Paraguay,south-america,-26.5655722,-55.1899153,194,0,0,0,,
paraguay-3751,San Ignacio,San Pedro,,Paraguay,south-america,-24.7049012,-56.6335789,177,0,0,0,,
paraguay-3863,San Ignacio,Concepción,,Paraguay,south-america,-23.2115005,-56.8521701,169,0,0,0,,
paraguay-4843,San Ignacio,Presidente Hayes,,Paraguay,south-america,-25.2444603,-57.6955537,102,0,0,0,,
paraguay-5254,San Ignacio,Guairá,,Paraguay,south-america,-26.0952626,-56.4410891,77,0,0,0,,
paraguay-5908,San Ignacio,Canindeyú,,Paraguay,south-america,-24.2334617,-54.6661016,33,0,0,0,,
paraguay-1048,San Ignacio de Loyola,Caaguazú,,Paraguay,south-america,-25.4887488,-56.7476864,600,0,0,0,,
paraguay-206,San Isidro,Alto Paraná,,Paraguay,south-america,-25.7366234,-54.7822802,1968,0,0,0,,
paraguay-236,San Isidro,Alto Paraná,,Paraguay,south-america,-25.5718785,-54.6759927,1769,0,0,0,,
paraguay-268,San Isidro,Canindeyú,,Paraguay,south-america,-24.492114,-55.694907,1589,0,0,0,,
paraguay-373,San Isidro,San Pedro,,Paraguay,south-america,-24.5380723,-56.03513,1250,0,0,0,,
paraguay-606,San Isidro,Itapúa,,Paraguay,south-america,-26.4138828,-54.7169994,871,0,0,0,,
paraguay-753,San Isidro,Central,,Paraguay,south-america,-25.4713064,-57.520412,764,0,0,0,,
paraguay-885,San Isidro,Amambay,,Paraguay,south-america,-22.4339849,-56.6262121,673,0,0,0,,
paraguay-941,San Isidro,Central,,Paraguay,south-america,-25.4116581,-57.4366631,646,0,0,0,,
paraguay-1285,San Isidro,Caazapá,,Paraguay,south-america,-26.5994578,-56.1813298,520,0,0,0,,
paraguay-1566,San Isidro,Alto Paraná,,Paraguay,south-america,-24.8639962,-54.9267263,449,0,0,0,,
paraguay-1696,San Isidro,San Pedro,,Paraguay,south-america,-24.6544994,-56.5772674,422,0,0,0,,
paraguay-1843,San Isidro,Itapúa,,Paraguay,south-america,-27.1621022,-56.3354895,397,0,0,0,,
paraguay-1920,San Isidro,Caaguazú,,Paraguay,south-america,-25.2946257,-56.5063884,384,0,0,0,,
paraguay-1930,San Isidro,Itapúa,,Paraguay,south-america,-27.1818098,-56.0522474,383,0,0,0,,
paraguay-1979,San Isidro,Itapúa,,Paraguay,south-america,-27.0335346,-56.5526445,376,0,0,0,,
paraguay-2188,San Isidro,San Pedro,,Paraguay,south-america,-24.7475972,-55.9866037,345,0,0,0,,
paraguay-2307,San Isidro,Guairá,,Paraguay,south-america,-25.6592196,-56.0905715,329,0,0,0,,
paraguay-2802,San Isidro,Caaguazú,,Paraguay,south-america,-25.5362749,-56.00901,262,0,0,0,,
paraguay-2835,San Isidro,Alto Paraná,,Paraguay,south-america,-25.3942114,-55.3783704,258,0,0,0,,
paraguay-2946,San Isidro,San Pedro,,Paraguay,south-america,-24.4601388,-57.082093,246,0,0,0,,
paraguay-3079,San Isidro,Itapúa,,Paraguay,south-america,-27.205408,-55.9905287,235,0,0,0,,
paraguay-3223,San Isidro,Itapúa,,Paraguay,south-america,-27.1258141,-55.9692066,221,0,0,0,,
paraguay-3344,San Isidro,San Pedro,,Paraguay,south-america,-24.8535961,-56.3885477,209,0,0,0,,
paraguay-3379,San Isidro,Caaguazú,,Paraguay,south-america,-24.9480455,-55.8321239,206,0,0,0,,
paraguay-3396,San Isidro,Guairá,,Paraguay,south-america,-25.6721203,-56.306461,205,0,0,0,,
paraguay-3532,San Isidro,Itapúa,,Paraguay,south-america,-27.2355921,-55.6697728,193,0,0,0,,
paraguay-3845,San Isidro,Guairá,,Paraguay,south-america,-25.9412308,-56.0791479,170,0,0,0,,
paraguay-3886,San Isidro,Caaguazú,,Paraguay,south-america,-24.8730532,-56.2288388,167,0,0,0,,
paraguay-4315,San Isidro,Itapúa,,Paraguay,south-america,-26.6130999,-54.9720721,136,0,0,0,,
paraguay-4401,San Isidro,Alto Paraná,,Paraguay,south-america,-25.5628529,-55.3262249,131,0,0,0,,
paraguay-4416,San Isidro,Alto Paraná,,Paraguay,south-america,-24.9620461,-54.8597157,130,0,0,0,,
paraguay-4473,San Isidro,Itapúa,,Paraguay,south-america,-26.581325,-55.3109631,126,0,0,0,,
paraguay-4503,San Isidro,San Pedro,,Paraguay,south-america,-24.4254372,-56.6875491,124,0,0,0,,
paraguay-4521,San Isidro,Paraguarí,,Paraguay,south-america,-25.9061542,-56.9564596,123,0,0,0,,
paraguay-4540,San Isidro,Caazapá,,Paraguay,south-america,-26.1243027,-55.774525,122,0,0,0,,
paraguay-4690,San Isidro,Itapúa,,Paraguay,south-america,-26.754333,-55.9734489,112,0,0,0,,
paraguay-4792,San Isidro,Misiones,,Paraguay,south-america,-26.8518167,-57.0580732,105,0,0,0,,
paraguay-4909,San Isidro,Caaguazú,,Paraguay,south-america,-25.133297,-55.6281116,98,0,0,0,,
paraguay-5001,San Isidro,Guairá,,Paraguay,south-america,-25.977985,-56.6630136,93,0,0,0,,
paraguay-5101,San Isidro,San Pedro,,Paraguay,south-america,-23.8751577,-56.8253849,86,0,0,0,,
paraguay-5686,San Isidro,San Pedro,,Paraguay,south-america,-24.1224264,-56.8580023,50,0,0,0,,
paraguay-710,San Isidro 1,San Pedro,,Paraguay,south-america,-24.7512955,-56.2015255,795,0,0,0,,
paraguay-2696,San Isidro 1,Itapúa,,Paraguay,south-america,-26.6388709,-55.12439,276,0,0,0,,
paraguay-3500,San Isidro 1,San Pedro,,Paraguay,south-america,-24.1123206,-56.4866456,195,0,0,0,,
paraguay-3741,San Isidro 1,Itapúa,,Paraguay,south-america,-26.4791005,-55.3301002,178,0,0,0,,
paraguay-2267,San Isidro 1° Línea,Caaguazú,,Paraguay,south-america,-25.3121038,-55.8883308,334,0,0,0,San Isidro Primera Línea,
paraguay-340,San Isidro 2,Itapúa,,Paraguay,south-america,-27.4006951,-55.8175418,1339,0,0,0,,
paraguay-1747,San Isidro 2,San Pedro,,Paraguay,south-america,-23.7770447,-56.4867413,414,0,0,0,,
paraguay-3112,San Isidro 2,Itapúa,,Paraguay,south-america,-26.4951399,-54.8621253,232,0,0,0,,
paraguay-3802,San Isidro 2,San Pedro,,Paraguay,south-america,-24.2922037,-56.4007604,173,0,0,0,,
paraguay-3977,San Isidro 2,Itapúa,,Paraguay,south-america,-26.4432972,-55.2131637,160,0,0,0,,
paraguay-4743,San Isidro 2,San Pedro,,Paraguay,south-america,-24.6188572,-56.4004551,108,0,0,0,,
paraguay-5046,San Isidro 2,Canindeyú,,Paraguay,south-america,-24.3082445,-55.1141898,90,0,0,0,,
paraguay-5266,San Isidro 2,Itapúa,,Paraguay,south-america,-26.8284435,-55.1367148,76,0,0,0,,
paraguay-3391,San Isidro 2° Línea,Caaguazú,,Paraguay,south-america,-25.304966,-55.8814653,205,0,0,0,San Isidro Segunda Línea,
paraguay-2302,San Isidro 3,Itapúa,,Paraguay,south-america,-26.4977284,-55.1818597,329,0,0,0,,
paraguay-2634,San Isidro 3,San Pedro,,Paraguay,south-america,-23.8489441,-56.4889723,283,0,0,0,,
paraguay-4394,San Isidro I,Caaguazú,,Paraguay,south-america,-25.4939782,-56.1710742,131,0,0,0,,
paraguay-1652,San Isidro II,Alto Paraná,,Paraguay,south-america,-25.5494877,-55.4064127,431,0,0,0,,
paraguay-3835,San Isidro II,Caaguazú,,Paraguay,south-america,-25.5474621,-56.0845211,170,0,0,0,,
paraguay-1300,San Isidro Mbya,Caazapá,,Paraguay,south-america,-25.7763459,-55.7354118,517,0,0,0,,
paraguay-3569,San Isidro Norte,Caaguazú,,Paraguay,south-america,-25.3863653,-55.3911378,190,0,0,0,,
paraguay-3243,San Isidro Primavera,Alto Paraná,,Paraguay,south-america,-24.892142,-54.8630216,219,0,0,0,,
paraguay-1570,San Javier,Misiones,,Paraguay,south-america,-26.7607218,-57.0229138,449,0,0,0,,
paraguay-2647,San Javier Suburbano,Misiones,,Paraguay,south-america,-26.7747141,-57.0450788,283,0,0,0,,
paraguay-216,San Joaquín,Caaguazú,,Paraguay,south-america,-25.027852,-56.0458359,1925,0,0,0,,
paraguay-4389,San Joaquín,Misiones,,Paraguay,south-america,-26.8863199,-56.880668,132,0,0,0,,
paraguay-384,San Jorge,Caaguazú,,Paraguay,south-america,-25.2985315,-55.4062724,1215,0,0,0,,
paraguay-403,San Jorge,San Pedro,,Paraguay,south-america,-24.1534932,-56.4397,1162,0,0,0,,
paraguay-884,San Jorge,Concepción,,Paraguay,south-america,-23.287492,-56.3830708,673,0,0,0,,
paraguay-1075,San Jorge,Concepción,,Paraguay,south-america,-23.3313085,-57.1460751,587,0,0,0,,
paraguay-1097,San Jorge,Itapúa,,Paraguay,south-america,-26.6220809,-55.0677954,580,0,0,0,,
paraguay-1389,San Jorge,Alto Paraná,,Paraguay,south-america,-25.6130847,-55.3527078,494,0,0,0,,
paraguay-1840,San Jorge,Canindeyú,,Paraguay,south-america,-24.0514437,-55.7429169,398,0,0,0,,
paraguay-2476,San Jorge,Caaguazú,,Paraguay,south-america,-25.2757319,-55.8332696,303,0,0,0,,
paraguay-2644,San Jorge,Caazapá,,Paraguay,south-america,-26.0679089,-55.7696765,283,0,0,0,,
paraguay-2947,San Jorge,Caaguazú,,Paraguay,south-america,-25.0004024,-55.7935044,246,0,0,0,,
paraguay-3260,San Jorge,Itapúa,,Paraguay,south-america,-26.6434143,-55.1935613,217,0,0,0,,
paraguay-3289,San Jorge,Itapúa,,Paraguay,south-america,-26.643702,-55.3951569,214,0,0,0,,
paraguay-3304,San Jorge,Alto Paraná,,Paraguay,south-america,-24.8335021,-54.7123057,213,0,0,0,,
paraguay-3716,San Jorge,Alto Paraná,,Paraguay,south-america,-25.570715,-54.6884969,180,0,0,0,,
paraguay-4115,San Jorge,Itapúa,,Paraguay,south-america,-27.1396664,-56.4491158,151,0,0,0,,
paraguay-4257,San Jorge,San Pedro,,Paraguay,south-america,-23.8468761,-56.4495745,140,0,0,0,,
paraguay-4264,San Jorge,Caazapá,,Paraguay,south-america,-26.1671794,-55.3835798,140,0,0,0,,
paraguay-4746,San Jorge,San Pedro,,Paraguay,south-america,-24.8609518,-56.2604895,108,0,0,0,,
paraguay-4854,San Jorge,Itapúa,,Paraguay,south-america,-26.6396065,-55.7761545,101,0,0,0,,
paraguay-5508,San Jorge,Canindeyú,,Paraguay,south-america,-24.1164834,-54.7559777,62,0,0,0,,
paraguay-5829,San Jorge,Paraguarí,,Paraguay,south-america,-26.2093729,-56.9590648,39,0,0,0,,
paraguay-6011,San Jorge,Ñeembucú,,Paraguay,south-america,-27.1202486,-57.327082,26,0,0,0,,
paraguay-3588,San Jorge 1,Itapúa,,Paraguay,south-america,-26.4355126,-55.2281714,189,0,0,0,,
paraguay-1398,San Jorge 2,Itapúa,,Paraguay,south-america,-26.4230434,-55.3239082,492,0,0,0,,
paraguay-405,San Jorge Este,San Pedro,,Paraguay,south-america,-24.2254107,-56.4359286,1161,0,0,0,,
