name,population,latitude,longitude,state,country,percentageOfSessions
Kon̦ur-Ôgùz,276,41.627006,73.424799,Žalal-Abad,Kyrgyzstan,
Yntymak,274,39.93276,71.249761,Batken,Kyrgyzstan,
Alčaluu,274,41.110351,73.005328,Žalal-Abad,Kyrgyzstan,
Sôgôt,274,42.730101,71.781777,Talas,Kyrgyzstan,
Tokoj,273,40.19605,71.04935,Batken,Kyrgyzstan,
Tùrdùk,273,41.765542,72.087122,Žalal-Abad,Kyrgyzstan,
Bôrù-Tokoj,273,40.271345,74.341772,Oš,Kyrgyzstan,
Žan̦gaktuu-Bulak,272,41.619,71.916,Žalal-Abad,Kyrgyzstan,
Lesnoe,272,42.47121,78.53138,Ycyk-Kôl,Kyrgyzstan,
Karkyra,272,42.75987,79.14653,Ycyk-Kôl,Kyrgyzstan,
Ôndùrùš,266,40.00987,71.5323,Batken,Kyrgyzstan,
Aral,266,42.89867,73.89482,Čùj,Kyrgyzstan,
Tatyr,264,42.67354,74.65124,Čùj,Kyrgyzstan,
Beš-Abyška,263,40.505585,73.180849,Oš,Kyrgyzstan,
Tunuk-Suu,262,39.7787108,71.0426858,Batken,Kyrgyzstan,
Tabylgy,262,39.7595361,70.9697432,Batken,Kyrgyzstan,
Alma-Bel,262,41.22108,71.327463,Žalal-Abad,Kyrgyzstan,
Kara-Tyt,258,41.456667,72.203813,Žalal-Abad,Kyrgyzstan,
Žan̦y-Žol,257,40.795268,73.200938,Oš,Kyrgyzstan,
Polevoe,257,43.07654,74.52026,Čùj,Kyrgyzstan,
Dostuk,257,42.8206065,74.4923013,Čùj,Kyrgyzstan,
Kyzyl-Čarba,256,42.516382,71.966467,Talas,Kyrgyzstan,
Kum-Bulun̦,255,41.427187,72.200816,Žalal-Abad,Kyrgyzstan,
Kara-Batkak,255,40.734306,73.61286,Oš,Kyrgyzstan,
Kočkorču,254,39.56408,72.0506,Oš,Kyrgyzstan,
Sary-Taš,253,40.596945,73.550373,Oš,Kyrgyzstan,
Botomojnok,252,40.882664,73.359497,Oš,Kyrgyzstan,
Pokrovka Pristany,251,42.371572,77.9148819,Ycyk-Kôl,Kyrgyzstan,
Čon̦-Žargylčak,248,42.185,77.646111,Ycyk-Kôl,Kyrgyzstan,
Kurankol,246,40.3204,73.0448,Oš,Kyrgyzstan,
Belovodskoe,244,42.7789,78.21338,Ycyk-Kôl,Kyrgyzstan,
Tabylgy,244,41.766138,74.027011,Naryn,Kyrgyzstan,
Kerege-Taš (Dargaz),243,40.004056,70.00625,Batken,Kyrgyzstan,
Kičik,241,40.29491,73.19263,Oš,Kyrgyzstan,
Bajmaala,240,40.21632,71.6199,Batken,Kyrgyzstan,
Žan̦y-Žol,240,42.77398,75.95329,Čùj,Kyrgyzstan,
Stepnoe,239,43.17834,74.39767,Čùj,Kyrgyzstan,
Sary-Oj,238,41.395389,75.218464,Naryn,Kyrgyzstan,
Kyzyl-Sôôk,237,41.650618,74.416891,Naryn,Kyrgyzstan,
Kyzyl-Bajrak,237,42.715,76.031667,Čùj,Kyrgyzstan,
Čon̦-Kara,236,40.2329,71.03669,Batken,Kyrgyzstan,
Pyldyrak,236,40.24715,71.97412,Batken,Kyrgyzstan,
Bel-Kara-Suu,236,41.686997,73.375512,Žalal-Abad,Kyrgyzstan,
Taš-Bulak,235,40.198947,72.180195,Oš,Kyrgyzstan,
Arčaly,233,41.69331,76.88394,Ycyk-Kôl,Kyrgyzstan,
Kara-Tumšuk,226,40.1384181,71.0838209,Batken,Kyrgyzstan,
Dôn̦ Maala,226,40.223415,72.209791,Oš,Kyrgyzstan,
Taldy-Bulak,225,42.36235,78.22059,Ycyk-Kôl,Kyrgyzstan,
Kara-Šybak,225,39.51729,72.19018,Oš,Kyrgyzstan,
Èn̦ilček,224,42.03285,79.08971,Ycyk-Kôl,Kyrgyzstan,
Teskej,221,39.90263,71.28342,Batken,Kyrgyzstan,
Kaška-Suu,218,41.038705,72.988566,Žalal-Abad,Kyrgyzstan,
Sary-Bulak,216,42.636934,72.031612,Talas,Kyrgyzstan,
San-Taš,215,42.75332,78.99478,Ycyk-Kôl,Kyrgyzstan,
Kara-Šoro,212,39.94671,71.66217,Batken,Kyrgyzstan,
Žuuku,207,42.23678,77.9528,Ycyk-Kôl,Kyrgyzstan,
Košuluš,207,40.174255,73.602942,Oš,Kyrgyzstan,
Orto-Talaa,203,40.541661,73.754184,Oš,Kyrgyzstan,
Kiči-Žajylma,202,39.62984,72.6149,Oš,Kyrgyzstan,
Udarnik,200,42.7505,75.643,Čùj,Kyrgyzstan,
Tôš-Bulak,198,41.493198,76.353862,Naryn,Kyrgyzstan,
Tegerek,192,41.509354,75.613884,Naryn,Kyrgyzstan,
Panfilov,191,42.95598,74.28912,Čùj,Kyrgyzstan,
Kulʹtcentr,185,41.8306,78.66107,Ycyk-Kôl,Kyrgyzstan,
Karakol,183,41.51865,77.43695,Ycyk-Kôl,Kyrgyzstan,
Ak-Bulak,182,41.183798,73.053933,Žalal-Abad,Kyrgyzstan,
Kajyndy,179,40.089675,73.027219,Oš,Kyrgyzstan,
Urumbaš,177,41.220119,73.356675,Žalal-Abad,Kyrgyzstan,
Kaltar,175,42.81764,74.52157,Čùj,Kyrgyzstan,
Akmatbek,175,42.71973,75.19399,Čùj,Kyrgyzstan,
Kùrp,174,41.520174,72.330668,Žalal-Abad,Kyrgyzstan,
Taltak,174,43.1525,74.402222,Čùj,Kyrgyzstan,
Bôkôj,173,40.89386,73.06581,Žalal-Abad,Kyrgyzstan,
Taš-Bulak,173,40.332255,72.402259,Oš,Kyrgyzstan,
Ôrùk-Tam [bôlùgù],169,41.667469,76.568224,Naryn,Kyrgyzstan,
Žan̦yryk,168,39.7527183,70.9731643,Batken,Kyrgyzstan,
Sasyk-Bulak,167,42.7639,75.76447,Čùj,Kyrgyzstan,
Čogorok,163,40.20522,71.04413,Batken,Kyrgyzstan,
Kožo-Korum,162,40.12847,71.29665,Batken,Kyrgyzstan,
Sasyk-Bulak,155,40.958662,72.826476,Žalal-Abad,Kyrgyzstan,
Kùndôlùk,153,40.11903,72.9638,Oš,Kyrgyzstan,
Dajyrbek,153,42.79779,74.85045,Čùj,Kyrgyzstan,
Austan,148,40.0154,72.09114,Batken,Kyrgyzstan,
Ôrnôk,148,41.41534,74.15372,Žalal-Abad,Kyrgyzstan,
Kara-Ùn̦kùr,147,41.7641,75.728416,Naryn,Kyrgyzstan,
Budajlyk,147,40.1226,72.603181,Oš,Kyrgyzstan,
Kotur-Suu,145,41.759288,74.007086,Naryn,Kyrgyzstan,
Ustukan,143,41.416912,71.693747,Žalal-Abad,Kyrgyzstan,
Gežige,139,39.886604,73.422001,Oš,Kyrgyzstan,
Orto-Žon,138,41.616988,73.443743,Žalal-Abad,Kyrgyzstan,
Kara-Bulak,133,40.177119,72.882103,Oš,Kyrgyzstan,
Taš-Bašat,131,42.675,74.751667,Čùj,Kyrgyzstan,
Vostočnyj,129,42.80676,75.42422,Čùj,Kyrgyzstan,
Tamdy-Suu,127,41.668629,76.613643,Naryn,Kyrgyzstan,
Ara-Bulak,126,40.32705,74.428082,Oš,Kyrgyzstan,
Kara-Taš,124,40.199065,72.676352,Oš,Kyrgyzstan,
Kajnar,119,40.937527,73.0660285,Žalal-Abad,Kyrgyzstan,
Zelenyj Gaj,117,42.5501,78.1688,Ycyk-Kôl,Kyrgyzstan,
Kyzyl-Alma,115,41.038705,72.988566,Žalal-Abad,Kyrgyzstan,
Kara-Ingen,107,41.23544,73.113311,Žalal-Abad,Kyrgyzstan,
Ken̦-Suu,101,41.744058,74.074972,Naryn,Kyrgyzstan,
Čaar-Taš,100,41.910811,73.622642,Žalal-Abad,Kyrgyzstan,
Sary-Bulak,98,39.50396,72.00651,Oš,Kyrgyzstan,
Sary-Žon,96,42.80474,74.7438,Čùj,Kyrgyzstan,
Železnodorožnyj,95,42.81867,75.40194,Čùj,Kyrgyzstan,
Bùrgôndù PMK,93,40.33574,71.27621,Batken,Kyrgyzstan,
Ata-Merek,91,40.34457,72.85619,Oš,Kyrgyzstan,
Ak-Šyjrak,87,41.81198,78.7162,Ycyk-Kôl,Kyrgyzstan,
Žogorku-Ičke-Suu,87,42.68233,74.80983,Čùj,Kyrgyzstan,
Ak-Terek,83,41.183815,73.072656,Žalal-Abad,Kyrgyzstan,
Žeti-Ôgùz (kurort),81,42.33012,78.23844,Ycyk-Kôl,Kyrgyzstan,
Karagul,76,42.63652,75.40157,Čùj,Kyrgyzstan,
Korgon-Taš,74,39.7309751,70.9535761,Batken,Kyrgyzstan,
Urumbaš,73,41.193395,73.400333,Žalal-Abad,Kyrgyzstan,
Taš-Bulak,72,40.89386,73.073401,Žalal-Abad,Kyrgyzstan,
Čùj,70,42.78205,75.75331,Čùj,Kyrgyzstan,
Kôk-Suu,62,39.9,73.52,Oš,Kyrgyzstan,
Ysyk-Ata,62,42.59805,74.90684,Čùj,Kyrgyzstan,
Majdan-Tal,61,40.051475,72.925427,Oš,Kyrgyzstan,
Sary-Talaa,60,39.99941,71.43866,Batken,Kyrgyzstan,
Makmal,57,41.16768,73.97714,Žalal-Abad,Kyrgyzstan,
Šyn̦-Saj,56,41.319578,72.313682,Žalal-Abad,Kyrgyzstan,
Taš-Bulak,53,40.338806,72.402753,Oš,Kyrgyzstan,
Kyzyl-Aryk,50,42.70086,75.06679,Čùj,Kyrgyzstan,
Yštyk,48,41.6042661,78.28018,Ycyk-Kôl,Kyrgyzstan,
Kara-Saj,45,41.5677317,77.898504,Ycyk-Kôl,Kyrgyzstan,
Četindi,45,42.64102,74.23632,Čùj,Kyrgyzstan,
Tùrgôn,39,42.573,78.89092,Ycyk-Kôl,Kyrgyzstan,
Akčaluu,38,41.073481,72.967645,Žalal-Abad,Kyrgyzstan,
Kajnar,36,40.948527,73.119335,Žalal-Abad,Kyrgyzstan,
Min̦-Teke,34,39.948198,72.81173,Oš,Kyrgyzstan,
Sary-Bulak,29,40.133307,72.970311,Oš,Kyrgyzstan,
Èšme,27,40.959527,73.0703744,Žalal-Abad,Kyrgyzstan,
Sary-Kamyš,25,41.330897,72.262808,Žalal-Abad,Kyrgyzstan,
Bordu,25,42.655,75.6,Čùj,Kyrgyzstan,
Almaluu-Bulak,24,41.086469,72.988257,Žalal-Abad,Kyrgyzstan,
Kurgak,19,39.701278,73.041858,Oš,Kyrgyzstan,
Čolok,16,42.7236,75.8419,Čùj,Kyrgyzstan,
Balykty,15,41.976733,72.581675,Žalal-Abad,Kyrgyzstan,
Dašman,13,41.349333,73.006155,Žalal-Abad,Kyrgyzstan,
Lenin,11,42.8247,74.7697,Čùj,Kyrgyzstan,
Kyzyl-Žyldyz,9,41.395,74.17336,Žalal-Abad,Kyrgyzstan,
Èčkili-Taš,9,42.3515,79.37541,Ycyk-Kôl,Kyrgyzstan,
Beš-Aral,6,41.684152,70.521137,Žalal-Abad,Kyrgyzstan,
Sary-Kamyš,4,40.12101,71.17827,Batken,Kyrgyzstan,
Kyrgyz-Kaba,4,41.190215,72.854516,Žalal-Abad,Kyrgyzstan,
Kojluu,3,42.18071,79.08763,Ycyk-Kôl,Kyrgyzstan,
At-Bašy,2,43.02749,74.64283,Čùj,Kyrgyzstan,
Bek-Too,1,42.78564,74.71149,Čùj,Kyrgyzstan,
Žan̦y-Žer,0,40.28702,71.15589,Batken,Kyrgyzstan,
Bôksô,0,40.339696,71.277771,Batken,Kyrgyzstan,
Myrgylžek,0,40.338365,71.28539,Batken,Kyrgyzstan,
Žan̦y-Ček,0,40.27095,71.44876,Batken,Kyrgyzstan,
Kôlmô,0,,,Žalal-Abad,Kyrgyzstan,
Ak-Terek,0,41.271868,72.848687,Žalal-Abad,Kyrgyzstan,
Buvakol,0,41.262,73.043,Žalal-Abad,Kyrgyzstan,
Gava,0,41.253126,72.839609,Žalal-Abad,Kyrgyzstan,
Kajnar,0,41.194821,72.980417,Žalal-Abad,Kyrgyzstan,
Korgon-Žar,0,41.271801,73.081074,Žalal-Abad,Kyrgyzstan,
Kôk-Alma,0,41.04538,72.813846,Žalal-Abad,Kyrgyzstan,
Kôk-Taš,0,41.184,72.399,Žalal-Abad,Kyrgyzstan,
Tuura-Žan̦gak,0,41.152762,73.390544,Žalal-Abad,Kyrgyzstan,
Beke-Čal,0,41.529,72.469656,Žalal-Abad,Kyrgyzstan,
Žar-Taš,0,41.711168,73.420336,Žalal-Abad,Kyrgyzstan,
Èšsaj,0,41.646172,72.5153,Žalal-Abad,Kyrgyzstan,
Ken̦-Suu,0,42.33147,79.2382,Ycyk-Kôl,Kyrgyzstan,
Kôk-Žajyk,0,42.73333,78.94112,Ycyk-Kôl,Kyrgyzstan,
Kurgak,0,42.00588,79.10269,Ycyk-Kôl,Kyrgyzstan,
Kyzyl-Žar,0,42.64211,78.9579,Ycyk-Kôl,Kyrgyzstan,
Maj-Saz,0,42.20332,79.00414,Ycyk-Kôl,Kyrgyzstan,
Taš-Koroo,0,41.9918,79.20445,Ycyk-Kôl,Kyrgyzstan,
Sôôk,0,41.7315805,77.7980487,Ycyk-Kôl,Kyrgyzstan,
Kyzyl-Ôrùk,0,42.49007,76.3924,Ycyk-Kôl,Kyrgyzstan,
Orto-Syrt,0,41.141944,75.034722,Naryn,Kyrgyzstan,
Tarmal-Saz,0,42.196744,75.514096,Naryn,Kyrgyzstan,
Uzun-Bulak,0,42.127498,75.263676,Naryn,Kyrgyzstan,
Kôk-Bulak,0,39.697319,73.004556,Oš,Kyrgyzstan,
Kaška-Žol,0,40.663802,73.442882,Oš,Kyrgyzstan,
Ak-Žar,0,40.52476,73.03718,Oš,Kyrgyzstan,
Miâly,0,40.49769,73.09156,Oš,Kyrgyzstan,
Učkun,0,40.50795,73.14471,Oš,Kyrgyzstan,
Žan-Šoro,0,40.655833,73.241389,Oš,Kyrgyzstan,
Tosoj,0,40.904193,73.474447,Oš,Kyrgyzstan,
Lesnoe,0,43.06425,74.60575,Čùj,Kyrgyzstan,
Podgornoe,0,42.72898,74.6715,Čùj,Kyrgyzstan,
Privolʹnoe,0,43.07867,74.54618,Čùj,Kyrgyzstan,
Èkinči Beš Žyldyk,0,43.01732,74.61725,Čùj,Kyrgyzstan,
Karakol,0,42.133611,73.949722,Čùj,Kyrgyzstan,
Kyz-Kyâ,0,42.6445,75.8627,Čùj,Kyrgyzstan,
Kotovskij,0,42.91399,74.86116,Čùj,Kyrgyzstan,
