name,population,state,country,percentageOfSessions,latitude,longitude
Estai,57,Pavlodar,Kazakhstan,null,52.8752948,76.2948131
Jaqsat,57,Pavlodar,Kazakhstan,null,52.283059,75.1069593
Jalañtas,57,Qarağandy,Kazakhstan,null,48.0180181,74.9223053
Qazıret,57,Qostanai,Kazakhstan,null,51.97002,60.459354
Zatyşen,57,Qostanai,Kazakhstan,null,53.748623,62.721836
№82-temır jol airyğy Qūrylyq,57,Qyzylorda,Kazakhstan,null,47.11903,61.072174
№87-temır jol airyğy Altyqūdyq,57,Qyzylorda,Kazakhstan,null,46.758999,61.72879
Svetloe,57,Soltustık Qazaqstan,Kazakhstan,null,54.586346,66.634529
Uvakovskoe,57,Soltustık Qazaqstan,Kazakhstan,null,54.7205307,70.6706714
Ermakov,57,Şyğys Qazaqstan,Kazakhstan,null,49.8152664,82.9170945
Podnebesnoe,57,Şyğys Qazaqstan,Kazakhstan,null,50.6467243,80.9212688
Aqjailau,57,Turkıstan,Kazakhstan,null,41.016769,68.125107
Aqşoqat,57,Turkıstan,Kazakhstan,null,42.901323,68.3930683
Aidarly,56,Aqmola,Kazakhstan,null,52.1424897,70.968043
Jañabırlık,56,Aqmola,Kazakhstan,null,51.544168,69.7264063
Eltai,56,Aqmola,Kazakhstan,null,52.306416,70.619484
Vişnevyi a.,56,Aqmola,Kazakhstan,null,52.944199,70.496902
Qarabūlaq,56,Aqtöbe,Kazakhstan,null,50.8753587,56.3402941
Saryqūmaq,56,Atyrau,Kazakhstan,null,48.3387936,54.6418977
Mereke,56,Batys Qazaqstan,Kazakhstan,null,49.726974,48.394962
Hairuş,56,Batys Qazaqstan,Kazakhstan,null,50.4123175,49.1004932
Könetūzdy,56,Qarağandy,Kazakhstan,null,50.1308268,73.3109737
Jüzbai,56,Qostanai,Kazakhstan,null,52.337505,64.552643
Vişnevka,56,Qostanai,Kazakhstan,null,53.109665,65.960762
Üi,56,Qostanai,Kazakhstan,null,54.198036,63.466434
Būrlyq,56,Soltustık Qazaqstan,Kazakhstan,null,53.1656074,67.9684638
Leonidovka,56,Soltustık Qazaqstan,Kazakhstan,null,54.0768654,68.6955785
Eñbek,56,Soltustık Qazaqstan,Kazakhstan,null,53.7556128,67.95825
Ferma 1 Abai,56,Şyğys Qazaqstan,Kazakhstan,null,46.9090867,80.7756706
Aqbūlaq,56,Turkıstan,Kazakhstan,null,43.175201,69.0768813
Tausügır,55,Almaty,Kazakhstan,null,43.438911,78.219727
Alğabas,55,Aqmola,Kazakhstan,null,51.5550394,69.4119856
Hlebnoe,55,Aqmola,Kazakhstan,null,52.172897,68.074997
Qonystanu,55,Atyrau,Kazakhstan,null,48.9406006,52.9726075
Bekei,55,Batys Qazaqstan,Kazakhstan,null,50.9570346,51.7801523
Qaraqoğa,55,Pavlodar,Kazakhstan,null,52.433036,75.0738072
Qarasu,55,Qarağandy,Kazakhstan,null,51.052494,73.949883
İvanorovnyi,55,Qostanai,Kazakhstan,null,54.200718,65.190742
Mohovyi,55,Qostanai,Kazakhstan,null,54.251965,65.27449
Remki,55,Şyğys Qazaqstan,Kazakhstan,null,50.8966292,81.2940211
Arqar,54,Almaty,Kazakhstan,null,45.591251,74.749886
Qosbarmaq,54,Aqmola,Kazakhstan,null,51.578159,68.047226
Qyzyljūldyz,54,Aqmola,Kazakhstan,null,53.351852,69.332642
Novoandreevka a.,54,Aqmola,Kazakhstan,null,52.6534,69.679092
Şibūlaq,54,Aqtöbe,Kazakhstan,null,49.3234997,55.4733395
Kökdala-Kışı,54,Jambyl,Kazakhstan,null,44.150082,70.242783
Taiqūdyq,54,Jambyl,Kazakhstan,null,43.071758,73.1206342
On Besınşı Beket,54,Mañğystau,Kazakhstan,null,43.9796297,51.7506909
Tasqūdyq,54,Pavlodar,Kazakhstan,null,52.1002776,76.4258916
Jañatılek,54,Pavlodar,Kazakhstan,null,51.7810108,77.2629189
Şolaqqaiyñ,54,Qarağandy,Kazakhstan,null,49.233643,76.286537
Jañatūrmys,54,Qostanai,Kazakhstan,null,50.164158,65.141167
Jekeköl,54,Qostanai,Kazakhstan,null,51.871342,65.287941
Ptşelino,54,Soltustık Qazaqstan,Kazakhstan,null,54.778366,67.937798
Bekovka,54,Şyğys Qazaqstan,Kazakhstan,null,50.84528,80.736389
Esım,54,Şyğys Qazaqstan,Kazakhstan,null,47.902859,82.964928
Qasqaögız,53,Almaty,Kazakhstan,null,45.2244634,74.823034
Malaisary,53,Almaty,Kazakhstan,null,44.2707474,77.6742563
Şoşqaly,53,Aqmola,Kazakhstan,null,52.401398,70.881226
Qarağaily,53,Aqmola,Kazakhstan,null,51.731045,72.689682
Jamanaşy,53,Aqmola,Kazakhstan,null,53.442646,69.483284
Qarğaly,53,Aqmola,Kazakhstan,null,50.790623,70.30999
Qoñyrat,53,Aqtöbe,Kazakhstan,null,49.4570222,54.9142547
Bäşenköl,53,Aqtöbe,Kazakhstan,null,48.436147,57.1756199
Ūlpan,53,Aqtöbe,Kazakhstan,null,47.9202392,59.4087195
Balaoraza,53,Atyrau,Kazakhstan,null,47.8424945,51.6177622
Balabanovo,53,Batys Qazaqstan,Kazakhstan,null,51.637306,52.020557
Bırjanköl,53,Pavlodar,Kazakhstan,null,50.820663,75.32518
Qaratal,53,Qarağandy,Kazakhstan,null,48.3132699,74.5111441
Juantöbe,53,Qarağandy,Kazakhstan,null,51.166245,73.667007
Äbu Syzdyqov,53,Qostanai,Kazakhstan,null,50.2530051,65.417626
Podgornyi,53,Qostanai,Kazakhstan,null,52.948673,61.562447
Kamen,53,Qostanai,Kazakhstan,null,54.236607,63.651558
№101-temır jol airyğy,53,Qyzylorda,Kazakhstan,null,45.7100409,63.0316724
Baryköl,53,Soltustık Qazaqstan,Kazakhstan,null,54.1755982,69.9659586
Maloe Beloe,53,Soltustık Qazaqstan,Kazakhstan,null,54.9002536,69.2763519
Borly,53,Şyğys Qazaqstan,Kazakhstan,null,49.6617043,80.0101662
Qainar,53,Şyğys Qazaqstan,Kazakhstan,null,48.813541,83.809784
Būlaq,53,Turkıstan,Kazakhstan,null,41.8825474,68.7391695
Jañatılek,52,Aqmola,Kazakhstan,null,53.587765,69.218826
Jarsai,52,Aqtöbe,Kazakhstan,null,50.1623857,54.5966969
Söğalı,52,Aqtöbe,Kazakhstan,null,50.8910826,54.8042464
Qaraköl,52,Atyrau,Kazakhstan,null,46.6173795,49.4537123
Kışı Şağan,52,Batys Qazaqstan,Kazakhstan,null,50.889378,51.146214
Spartak,52,Batys Qazaqstan,Kazakhstan,null,51.43552,52.08226
Kışkenetaldyqūdyq,52,Batys Qazaqstan,Kazakhstan,null,49.901009,49.782024
Tabynbai,52,Batys Qazaqstan,Kazakhstan,null,50.7416637,51.2419457
Jañatai,52,Qostanai,Kazakhstan,null,50.023071,65.135475
Krasnyi Borok,52,Qostanai,Kazakhstan,null,54.575615,66.031113
Han,52,Qyzylorda,Kazakhstan,null,46.11454,61.477005
Novorossiiskoe,52,Soltustık Qazaqstan,Kazakhstan,null,54.3709461,69.9273991
Qaraağaş,52,Soltustık Qazaqstan,Kazakhstan,null,53.0428349,67.154194
Kommunizm,52,Turkıstan,Kazakhstan,null,41.1484695,68.3409246
Rodniki,51,Aqmola,Kazakhstan,null,50.8630839,72.3302517
Qyzyltu,51,Aqmola,Kazakhstan,null,51.8556818,72.5989133
Tutşnoe,51,Aqmola,Kazakhstan,null,52.337261,69.307457
Şaihy,51,Atyrau,Kazakhstan,null,46.5346945,49.176296
Qonysbai,51,Batys Qazaqstan,Kazakhstan,null,49.9668352,48.0263345
Qaraqūdyq,51,Batys Qazaqstan,Kazakhstan,null,50.231323,53.307873
Qalmaq,51,Batys Qazaqstan,Kazakhstan,null,50.754211,49.324902
Kökdombaq,51,Pavlodar,Kazakhstan,null,50.7912827,74.9885027
Stan,51,Qarağandy,Kazakhstan,null,49.8900173,72.9286193
Qoitas,51,Qarağandy,Kazakhstan,null,48.5432621,73.2690668
Basbek,51,Qostanai,Kazakhstan,null,53.187092,64.056992
Gaidukovo,51,Soltustık Qazaqstan,Kazakhstan,null,55.322174,68.7733
Biesimas,51,Şyğys Qazaqstan,Kazakhstan,null,48.1494525,81.1386037
Qyzyljar,50,Almaty,Kazakhstan,null,42.9093837,79.0728637
Suvorovka,50,Aqmola,Kazakhstan,null,52.286732,69.631264
Saraljyn,50,Batys Qazaqstan,Kazakhstan,null,49.2402416,48.3292353
Maksimovka,50,Pavlodar,Kazakhstan,null,52.4999736,77.5932031
Ruhlovka,50,Soltustık Qazaqstan,Kazakhstan,null,52.6979067,67.6412408
Rakitnoe,50,Soltustık Qazaqstan,Kazakhstan,null,53.9303715,66.82065
Yntymaq,50,Soltustık Qazaqstan,Kazakhstan,null,53.9418918,67.0826911
Burabai,50,Şyğys Qazaqstan,Kazakhstan,null,50.8721239,80.9243063
Qarasu,50,Şyğys Qazaqstan,Kazakhstan,null,48.6743108,81.4625918
Ruliha stansasy,50,Şyğys Qazaqstan,Kazakhstan,null,50.4894803,81.9547014
Mädeniet,50,Turkıstan,Kazakhstan,null,41.225639,68.389252
Ülgılı,49,Almaty,Kazakhstan,null,45.780117,78.884216
Aipara,49,Almaty,Kazakhstan,null,45.816391,81.213058
Saryadyr,49,Aqmola,Kazakhstan,null,50.841328,71.564896
Bogatsk,49,Batys Qazaqstan,Kazakhstan,null,50.66797,51.1058763
Qoltaban,49,Batys Qazaqstan,Kazakhstan,null,49.38435,47.82214
Särsen,49,Batys Qazaqstan,Kazakhstan,null,51.153202,52.359032
Törtqūdyq,49,Pavlodar,Kazakhstan,null,52.0304491,76.247971
Vorontsovka,49,Pavlodar,Kazakhstan,null,53.3600926,76.2457394
Aqqolqa,49,Qarağandy,Kazakhstan,null,49.832912,68.656006
Derıpsal,49,Qarağandy,Kazakhstan,null,49.2271831,73.2600116
Aqaidar,49,Qostanai,Kazakhstan,null,50.243984,65.284859
Toqanai,49,Qostanai,Kazakhstan,null,50.070667,64.470322
Samany,49,Qostanai,Kazakhstan,null,53.570457,61.265877
Moinaq,49,Qyzylorda,Kazakhstan,null,46.599548,62.006996
Simaki,49,Soltustık Qazaqstan,Kazakhstan,null,54.7320175,67.8026175
Severnoe,49,Soltustık Qazaqstan,Kazakhstan,null,53.6988916,69.6248245
Jañaauyl,49,Şyğys Qazaqstan,Kazakhstan,null,50.7564543,80.3327691
Balyqtybūlaq,49,Şyğys Qazaqstan,Kazakhstan,null,48.8446661,86.5320532
Qarabau,49,Turkıstan,Kazakhstan,null,41.8264919,69.6204967
Bözei,49,Turkıstan,Kazakhstan,null,41.3417625,67.9335093
Saryköl,48,Almaty,Kazakhstan,null,42.8594605,79.3361543
Küreñbel,48,Almaty,Kazakhstan,null,44.5224307,78.6997053
Köktöbe,48,Aqtöbe,Kazakhstan,null,49.668068,57.603668
Aqtasty,48,Aqtöbe,Kazakhstan,null,50.1991208,59.7810636
Zabrodino,48,Batys Qazaqstan,Kazakhstan,null,51.0509737,50.8931203
Qyzyltu,48,Batys Qazaqstan,Kazakhstan,null,49.6610729,48.7582574
Razumovka,48,Pavlodar,Kazakhstan,null,52.7649173,75.4498958
Spassk,48,Qarağandy,Kazakhstan,null,49.5378538,73.2763624
Basqoryq,48,Qarağandy,Kazakhstan,null,51.154446,73.597183
Andreev,48,Qostanai,Kazakhstan,null,53.470543,62.861397
Qaraağaş,48,Soltustık Qazaqstan,Kazakhstan,null,54.2256541,66.9441175
Nagornoe,48,Soltustık Qazaqstan,Kazakhstan,null,53.961876,69.410736
Leninsk,48,Şyğys Qazaqstan,Kazakhstan,null,49.581112,84.168053
Şolañtöbe,48,Turkıstan,Kazakhstan,null,41.6511542,68.26393
Ernazar,47,Aqmola,Kazakhstan,null,52.0106126,70.6944521
Ernazar,47,Aqtöbe,Kazakhstan,null,50.041283,56.86562
Sviatogorovka,47,Qarağandy,Kazakhstan,null,50.7877724,73.0827485
Jambyl,47,Qostanai,Kazakhstan,null,51.655907,64.253662
Diırmentöbe,47,Qyzylorda,Kazakhstan,null,45.739922,63.634911
Riavkino,47,Soltustık Qazaqstan,Kazakhstan,null,54.979862,70.095688
Zolotaia Niva,47,Soltustık Qazaqstan,Kazakhstan,null,52.962009,71.943108
Aleksandrov,47,Şyğys Qazaqstan,Kazakhstan,null,49.5075,84.536111
Ortaaral,47,Şyğys Qazaqstan,Kazakhstan,null,47.6783644,81.3727524
Şymyldyq,47,Şyğys Qazaqstan,Kazakhstan,null,49.4965438,81.8928031
Ülbıqūrylys,47,Şyğys Qazaqstan,Kazakhstan,null,50.2581261,83.3041763
Baltataraq,47,Şyğys Qazaqstan,Kazakhstan,null,50.166298,80.1658851
Egındıbūlaq,47,Şyğys Qazaqstan,Kazakhstan,null,47.8954569,81.9181803
Qaratöbe,47,Turkıstan,Kazakhstan,null,43.073677,67.9467578
Baianbai,46,Almaty,Kazakhstan,null,45.2800446,80.1980578
Tepsen Qarabūlaq,46,Aqtöbe,Kazakhstan,null,49.5541612,57.023502
Taldyqūm,46,Aqtöbe,Kazakhstan,null,48.2166952,59.7680926
Auqairan,46,Atyrau,Kazakhstan,null,47.241254,51.130607
Myñtöbe,46,Atyrau,Kazakhstan,null,47.4472355,49.8892246
Aqkütır,46,Batys Qazaqstan,Kazakhstan,null,51.048634,49.955811
Düiseke,46,Pavlodar,Kazakhstan,null,53.7840462,76.1423564
Ferma 3,46,Pavlodar,Kazakhstan,null,51.4913214,77.5114005
Petropavlovka,46,Soltustık Qazaqstan,Kazakhstan,null,53.0067014,67.695136
Jañasu,46,Soltustık Qazaqstan,Kazakhstan,null,53.1061326,67.452007
Koval,46,Soltustık Qazaqstan,Kazakhstan,null,55.0501661,68.2970537
Oktiabrskoe,46,Soltustık Qazaqstan,Kazakhstan,null,53.71431,69.668915
Aqşoqy,46,Şyğys Qazaqstan,Kazakhstan,null,47.5599198,81.4591384
Mihailov,46,Şyğys Qazaqstan,Kazakhstan,null,50.6837485,80.6734942
Egınbūlaq,46,Şyğys Qazaqstan,Kazakhstan,null,48.6785204,81.7803738
Terıskei Bökenbai,46,Şyğys Qazaqstan,Kazakhstan,null,48.3308566,84.7326223
Qazaqstan,45,Aqmola,Kazakhstan,null,51.364502,67.268196
Jolap,45,Batys Qazaqstan,Kazakhstan,null,50.0613197,50.749036
İugo-Vostok,45,Qarağandy,Kazakhstan,null,51.3496986,73.5326539
Aiaqşi,45,Qarağandy,Kazakhstan,null,47.7330761,74.0659714
Bosağa,45,Qarağandy,Kazakhstan,null,48.3685858,72.4963429
Qarğaly,45,Qarağandy,Kazakhstan,null,48.3339438,74.2277956
Jetıbai,45,Qostanai,Kazakhstan,null,50.119366,64.911209
Qaraşatöbe,45,Qostanai,Kazakhstan,null,50.156807,65.305496
Tasybai,45,Qostanai,Kazakhstan,null,51.854588,60.366272
Orlinogorskoe,45,Soltustık Qazaqstan,Kazakhstan,null,53.8115673,68.538841
Qyzyljar,45,Turkıstan,Kazakhstan,null,42.9539256,69.023475
Egızqara,45,Turkıstan,Kazakhstan,null,43.8921944,68.00403
Oraqty batyr,44,Almaty,Kazakhstan,null,45.3959951,74.5286127
Jeltau,44,Aqmola,Kazakhstan,null,53.04031,69.515335
Kempırsai,44,Aqtöbe,Kazakhstan,null,50.5774402,58.3049316
Tañat,44,Batys Qazaqstan,Kazakhstan,null,49.7239,49.397182
Kenelı,44,Qarağandy,Kazakhstan,null,47.7641089,75.1620626
Edrei,44,Qarağandy,Kazakhstan,null,50.2461073,77.1478842
Qaraşoqy,44,Qarağandy,Kazakhstan,null,49.4836839,74.5065737
Tenteksai,44,Qostanai,Kazakhstan,null,49.973068,64.161293
Kramskoi,44,Qostanai,Kazakhstan,null,53.690022,63.34285
Severnyi,44,Qostanai,Kazakhstan,null,53.887894,63.167526
İırköl,44,Qyzylorda,Kazakhstan,null,44.683056,65.756561
Nadejdinka,44,Soltustık Qazaqstan,Kazakhstan,null,53.913223,69.860298
Jaryqtas,44,Şyğys Qazaqstan,Kazakhstan,null,48.8669489,80.4796829
Balyqtyköl,44,Şyğys Qazaqstan,Kazakhstan,null,49.1528868,80.8884413
Aqsu,44,Şyğys Qazaqstan,Kazakhstan,null,48.30574,83.009544
Ūzynbūlaq,44,Şyğys Qazaqstan,Kazakhstan,null,48.623569,82.359451
Maiqan,43,Almaty,Kazakhstan,null,45.655605,80.742577
Jaryq,43,Aqmola,Kazakhstan,null,51.4270281,73.0274089
Granikovka,43,Aqmola,Kazakhstan,null,52.526432,68.517014
Qyzylüi,43,Qarağandy,Kazakhstan,null,48.6426642,67.0291328
Bırlık,43,Qyzylorda,Kazakhstan,null,45.745037,62.658249
№102-temır jol airyğy,43,Qyzylorda,Kazakhstan,null,45.6875279,63.1204629
Sarytübek,43,Soltustık Qazaqstan,Kazakhstan,null,53.2005831,67.9444312
Jambyl,43,Soltustık Qazaqstan,Kazakhstan,null,53.8392218,68.5295605
Poliakovka,43,Soltustık Qazaqstan,Kazakhstan,null,54.3841563,68.4238815
Jandos,43,Şyğys Qazaqstan,Kazakhstan,null,51.3112405,78.9372971
Veseloe,43,Şyğys Qazaqstan,Kazakhstan,null,50.094128,82.841629
Ülbı Perevalotşnaia,43,Şyğys Qazaqstan,Kazakhstan,null,50.0286398,82.8446276
Alğabas,42,Aqmola,Kazakhstan,null,51.364365,73.181297
Köptoğai,42,Aqtöbe,Kazakhstan,null,48.0683079,55.3765118
Bylqyldaqty,42,Atyrau,Kazakhstan,null,48.4362195,54.8183226
Qabyltöbe,42,Batys Qazaqstan,Kazakhstan,null,51.3140563,51.874263
Zelenye Kliutşi,42,Qarağandy,Kazakhstan,null,49.471199,72.569293
Aitbai,42,Qostanai,Kazakhstan,null,50.079887,64.667137
Karlovka,42,Soltustık Qazaqstan,Kazakhstan,null,53.0192238,67.7919101
Amangeldı,42,Soltustık Qazaqstan,Kazakhstan,null,54.3259971,69.4720244
Qoñyrtau,42,Şyğys Qazaqstan,Kazakhstan,null,48.314337,79.7499047
Alybai,42,Şyğys Qazaqstan,Kazakhstan,null,49.265,84.241111
Jolbasşy,41,Aqmola,Kazakhstan,null,51.5951,72.473167
Qūtsiyq,41,Batys Qazaqstan,Kazakhstan,null,50.3216271,51.2264621
Talapker,41,Soltustık Qazaqstan,Kazakhstan,null,54.431638,68.3590364
Vladimirovka,41,Soltustık Qazaqstan,Kazakhstan,null,54.4874042,68.1685352
Qosqora,41,Şyğys Qazaqstan,Kazakhstan,null,47.29855,85.62886
Jalpaq,41,Şyğys Qazaqstan,Kazakhstan,null,50.3784521,80.0582903
Qalğansyr,41,Turkıstan,Kazakhstan,null,41.3607697,68.129053
Köktūma,40,Almaty,Kazakhstan,null,45.818939,81.713547
Köktöbe,40,Almaty,Kazakhstan,null,43.052414,76.609505
Dänelıköl,40,Batys Qazaqstan,Kazakhstan,null,51.365368,52.499722
Aqqūs,40,Batys Qazaqstan,Kazakhstan,null,49.5754085,50.0458849
Aqqūdyq,40,Batys Qazaqstan,Kazakhstan,null,50.409606,54.344672
Bürkıttı,40,Pavlodar,Kazakhstan,null,50.9237592,75.000894
Botabas,40,Pavlodar,Kazakhstan,null,52.0754244,78.3836317
Aqtūmsyq,40,Qarağandy,Kazakhstan,null,48.0031185,75.4412717
Sevan,40,Qarağandy,Kazakhstan,null,49.925201,72.9676938
Örkendeu,40,Qarağandy,Kazakhstan,null,48.685097,70.949425
Taldyqūdyq,40,Qarağandy,Kazakhstan,null,48.4417001,65.6726861
Mirnyi,40,Qostanai,Kazakhstan,null,52.636562,62.754761
Mejduozernoe,40,Soltustık Qazaqstan,Kazakhstan,null,53.4500592,67.9525852
Sarybūlaq,40,Soltustık Qazaqstan,Kazakhstan,null,52.8805271,67.3163999
Ūzynköl,40,Soltustık Qazaqstan,Kazakhstan,null,53.276386,66.673859
Lugovoe,40,Soltustık Qazaqstan,Kazakhstan,null,54.3862681,68.5906505
Baluan,40,Soltustık Qazaqstan,Kazakhstan,null,54.2084526,67.1645093
Jıñışkesu,40,Şyğys Qazaqstan,Kazakhstan,null,47.637666,85.1100694
Şürşıtsu,40,Şyğys Qazaqstan,Kazakhstan,null,47.3166417,84.8232584
Sarybūlaq 2 Fermasy,39,Almaty,Kazakhstan,null,44.42942,77.468651
Şöptıköl,39,Aqmola,Kazakhstan,null,50.9073179,72.0419774
Almaly,39,Batys Qazaqstan,Kazakhstan,null,51.158077,50.457695
Tasötkel,39,Jambyl,Kazakhstan,null,43.2804452,73.4840585
Pahotnoe,39,Qarağandy,Kazakhstan,null,49.5891297,71.8467581
Qaramola,39,Qarağandy,Kazakhstan,null,48.7528006,71.8755734
Toparköl,39,Qarağandy,Kazakhstan,null,49.7601011,70.5942991
Jaltyrköl,39,Qostanai,Kazakhstan,null,52.33091,63.397106
Tastyözek,39,Qostanai,Kazakhstan,null,53.397926,61.838192
Mai,39,Qostanai,Kazakhstan,null,52.854591,65.771019
Ortalyq,39,Soltustık Qazaqstan,Kazakhstan,null,54.4518528,67.4733495
Aqtas,39,Şyğys Qazaqstan,Kazakhstan,null,47.5392961,81.0361004
Moiyldy,39,Şyğys Qazaqstan,Kazakhstan,null,49.2203168,85.6760053
Şūqyrşaq,39,Turkıstan,Kazakhstan,null,42.944786,69.981018
Aralqūm,38,Almaty,Kazakhstan,null,45.8104097,74.8740133
Eñbekbırlık,38,Aqmola,Kazakhstan,null,53.054123,69.356255
Aqşi,38,Pavlodar,Kazakhstan,null,52.1443135,74.9540519
Toğyzaq,38,Pavlodar,Kazakhstan,null,53.4561449,75.3626684
Gruzdevka,38,Pavlodar,Kazakhstan,null,53.8166916,75.5519914
Aqtasty,38,Qarağandy,Kazakhstan,null,48.8349006,71.5971815
Svetlyi,38,Qostanai,Kazakhstan,null,53.719028,61.708397
Botai,38,Soltustık Qazaqstan,Kazakhstan,null,53.3041595,67.6472211
Qosköl,38,Soltustık Qazaqstan,Kazakhstan,null,53.3417894,67.8201055
Suvorovka,38,Soltustık Qazaqstan,Kazakhstan,null,55.098549,70.318291
Qarağaily,38,Şyğys Qazaqstan,Kazakhstan,null,50.597365,80.3872926
Balasaz,37,Almaty,Kazakhstan,null,45.1475848,79.4096881
Qanşeñgel,37,Almaty,Kazakhstan,null,44.3252036,75.5495933
Dos,37,Almaty,Kazakhstan,null,44.336389,77.915556
Jarkent-Arasan,37,Almaty,Kazakhstan,null,44.329453,79.792168
Ūiymşyl,37,Aqmola,Kazakhstan,null,52.804974,70.462814
Jañatañ,37,Aqtöbe,Kazakhstan,null,50.7832838,56.3738536
Ketebai,37,Atyrau,Kazakhstan,null,48.4815983,52.1251917
Almaly,37,Batys Qazaqstan,Kazakhstan,null,50.8677129,50.0264088
Jidebai,37,Qarağandy,Kazakhstan,null,47.8113965,74.7742152
Aqtübek,37,Qarağandy,Kazakhstan,null,50.22131,69.472488
Narölgen,37,Qarağandy,Kazakhstan,null,47.4017842,64.9203694
Aqjol,37,Qarağandy,Kazakhstan,null,48.6605681,72.0252514
Joğarğy Qairaqty,37,Qarağandy,Kazakhstan,null,48.6513444,73.1313707
Jañaauyl,37,Qostanai,Kazakhstan,null,53.972279,61.535217
Baiğoja,37,Qostanai,Kazakhstan,null,54.3184483,64.4270653
Qaramai,37,Qostanai,Kazakhstan,null,54.066322,64.130371
Tasötkel,37,Qyzylorda,Kazakhstan,null,45.412285,61.97649
Tūğyrjap,37,Soltustık Qazaqstan,Kazakhstan,null,53.5150011,71.9287347
Orel,37,Soltustık Qazaqstan,Kazakhstan,null,54.9648539,68.3253908
Alabota,37,Soltustık Qazaqstan,Kazakhstan,null,53.7980148,70.9733533
Amangeldı,37,Soltustık Qazaqstan,Kazakhstan,null,53.8235571,73.3421087
Qaraqoja,37,Şyğys Qazaqstan,Kazakhstan,null,50.7672043,83.0321142
Qopaly,36,Almaty,Kazakhstan,null,45.2837418,78.8175619
Myñjylqy,36,Almaty,Kazakhstan,null,42.756111,79.267778
Terektı,36,Aqmola,Kazakhstan,null,53.657658,69.651863
Tşaşke,36,Aqmola,Kazakhstan,null,52.312191,68.040054
Ortaq,36,Aqtöbe,Kazakhstan,null,50.5768054,55.3256033
Amangeldı,36,Atyrau,Kazakhstan,null,46.820408,50.298359
Besağaş,36,Batys Qazaqstan,Kazakhstan,null,51.1055025,52.6928758
Jıger,36,Batys Qazaqstan,Kazakhstan,null,51.2179561,50.3142393
Qaraşaköl,36,Qostanai,Kazakhstan,null,53.418293,62.255424
Pervomai,36,Qostanai,Kazakhstan,null,53.451824,61.393684
№84-temır jol airyğy Qūmsağyz,36,Qyzylorda,Kazakhstan,null,46.987194,61.34584
Galitsino,36,Soltustık Qazaqstan,Kazakhstan,null,53.3412386,68.2065367
Stepnoe,36,Soltustık Qazaqstan,Kazakhstan,null,52.7552454,66.4173739
Olgovka,36,Soltustık Qazaqstan,Kazakhstan,null,54.3638081,66.6235828
Altaika,36,Şyğys Qazaqstan,Kazakhstan,null,49.50032,83.8022
Jylandy,36,Şyğys Qazaqstan,Kazakhstan,null,47.6881405,80.277056
Pestşanyi,36,Şyğys Qazaqstan,Kazakhstan,null,49.142323,83.757607
Egındıbūlaq,36,Şyğys Qazaqstan,Kazakhstan,null,48.3942482,84.674474
Dobrovolnoe,35,Aqmola,Kazakhstan,null,52.054436,69.401482
Būqar,35,Atyrau,Kazakhstan,null,48.342251,52.94696
Keñes,35,Pavlodar,Kazakhstan,null,53.232602,75.5576991
Begazy,35,Qarağandy,Kazakhstan,null,48.2668408,75.3552246
Aqqiiaq,35,Qarağandy,Kazakhstan,null,49.0663811,73.7010564
Däñgırbai,35,Qostanai,Kazakhstan,null,52.622601,63.68491
Kekırelı,35,Qyzylorda,Kazakhstan,null,43.913002,62.597786
Sosnovka,35,Soltustık Qazaqstan,Kazakhstan,null,54.9351608,69.714987
Rassvet,35,Soltustık Qazaqstan,Kazakhstan,null,53.803971,66.5284824
Landman,35,Şyğys Qazaqstan,Kazakhstan,null,49.761944,84.326942
Proletarka,35,Şyğys Qazaqstan,Kazakhstan,null,49.6228773,84.048413
Besınşı,34,Almaty,Kazakhstan,null,46.556885,80.447952
Moiynqūm,34,Almaty,Kazakhstan,null,44.744824,77.8935412
Aqbalyq,34,Almaty,Kazakhstan,null,46.565239,79.209763
Qaiyñdy,34,Aqmola,Kazakhstan,null,53.3821047,69.7308873
Öndırıs,34,Aqmola,Kazakhstan,null,52.978302,69.022758
Ūialy,34,Aqmola,Kazakhstan,null,52.561241,69.374443
Alğabas,34,Aqmola,Kazakhstan,null,50.830261,70.515221
Elaman,34,Batys Qazaqstan,Kazakhstan,null,49.283879,49.0062322
Segızüi,34,Batys Qazaqstan,Kazakhstan,null,50.8340339,52.191626
Qaraötkel,34,Pavlodar,Kazakhstan,null,53.1942072,75.6501817
Köktöbe,34,Pavlodar,Kazakhstan,null,52.3556448,77.4627777
Lugovoe,34,Pavlodar,Kazakhstan,null,53.0850291,75.9736347
Orta Deresın stansasy,34,Qarağandy,Kazakhstan,null,46.8271195,75.2171534
Şoqai,34,Qarağandy,Kazakhstan,null,50.500424,72.990252
Aiyrtau,34,Qarağandy,Kazakhstan,null,48.538197,67.191833
Talapker,34,Qostanai,Kazakhstan,null,53.635189,61.337013
Novoberezovka,34,Soltustık Qazaqstan,Kazakhstan,null,53.6939115,70.3287649
Zaretşnyi,34,Şyğys Qazaqstan,Kazakhstan,null,50.516644,81.756187
Yntaly,34,Turkıstan,Kazakhstan,null,41.3612448,68.7705373
