Name,Latitude,Longitude,Population
El Calabazo,8.6278413,-80.4932338,489
Boca de las Minas,8.7056423,-80.1290461,487
Sardinilla,9.3019172,-79.6374434,487
Corozal,8.3876403,-82.4970069,487
Cerro Banco,8.4604821,-82.0290902,487
Hato Juli,8.3520059,-81.8484444,487
El Piro o San Martin de Porres,8.2129254,-81.5310559,487
Icacal,9.1906445,-80.1502112,486
Huile,9.0341563,-79.7371523,486
Lajas Blancas,8.4166141,-77.8087506,485
Las Nubes,8.8878983,-82.6055798,484
El Naranjal,8.6519465,-80.3392064,483
Quebrada Lopez,9.3233217,-79.7983097,483
Veladero,8.4326157,-82.2877442,482
Las Uvas,8.4619142,-79.9971192,482
Trinchera,8.6112684,-81.6563083,482
Finca 31,9.438033,-82.5608172,480
Gomez Abajo,8.5500482,-82.7256517,480
Marraganti,8.4653961,-77.6981643,479
Sabana Bonita,8.549586,-82.5177348,478
La Gloria,9.0188204,-79.736999,478
Cerro Iglesia 1,8.2898169,-81.8018849,478
Llano Bonito No.1,8.4370558,-80.1612877,477
Guarumal,7.797745,-81.2580074,477
Canacillas Arriba,8.1433418,-80.9518689,475
Los Pinos,9.314528,-79.7962542,474
Santa Lucia o Batallita,8.4111929,-80.5344532,473
La Madera,8.5529232,-80.5345422,472
Manchuila,8.4801868,-82.7075922,472
Brisas del Naranjal,9.1337741,-79.2194439,471
Membrillo Arriba,8.5869151,-80.1997454,470
Altos de Divisa,9.2550978,-79.7139723,470
Nuevo Ocu,9.3259169,-79.6131997,470
Quebrada Arenas,8.3071662,-81.7208762,470
San Pedro,8.3600875,-82.782512,469
Quebrada Hacha,8.3465943,-81.9885946,468
Santa Rita,8.6656549,-82.5635449,465
Pozos Arriba,7.7770049,-80.6403878,465
Sangrillo,8.3435623,-82.8952287,464
Cerro Gavilan,8.4123455,-81.7093663,464
El Tirao,8.775846,-78.1772343,463
Monte Oscuro,8.7279358,-79.7913651,463
Altamira,8.7942633,-82.8646993,462
Finca Teca,8.3616608,-82.7684841,460
Hato de San Juan de Dios,8.2775573,-80.6676467,458
Santa Rosa,8.5339234,-82.4314492,457
Martin Grande,8.0733213,-81.0060493,457
Bayamon,7.969138,-78.2208556,457
Calle Larga,8.4691711,-80.2503601,456
Alto Saldana,8.3319927,-81.6832199,456
El Higo,8.5847521,-82.3915179,455
Quebrada de Piedra,8.0965598,-81.68192,455
Bajo El Cedro Abajo o El Cedro Abajo,9.1048158,-82.2950563,454
Quebrada Ancha,9.2885027,-79.745354,454
Milla 23 o Puente Blanco,9.4809508,-82.5958454,453
Playa Coronado,8.5419747,-79.8860476,453
El Salto,8.7915187,-82.4598318,452
Los Naranjos,8.7943381,-82.4461127,452
El Pedregoso,7.9374853,-80.6403207,452
Cerro Concha,8.3160988,-81.8280112,452
Las Huacas del Quije,8.4692006,-80.7523987,451
Las Mercedes,8.4428929,-82.7131749,451
El Retiro,8.4750241,-80.1580103,450
Canta Gallo,8.3591274,-82.6325569,448
Cuervito,8.4909512,-82.8350164,448
Agua Fria 1,8.8560918,-78.195992,448
Saboga,8.6253247,-79.0593701,447
Dos Canos Adentro o Dos Canos Abajo,9.5582626,-82.7541025,446
Santa Marta Norte,8.5350717,-82.7073,446
Finca Baco,8.3566311,-82.7493617,445
El Higo,8.2164017,-81.3270613,445
Achiote,9.2223305,-80.0189704,444
Cordillera,8.7080694,-82.6015105,444
Uargandup o Rio Azucar,9.431157,-78.6262998,444
Cerro Cacicon,8.3483754,-81.7079874,444
Ojo de Agua,9.2963575,-82.4596056,443
Llano de La Palma,8.2768641,-80.5816154,443
Piedra del Sol,8.0436653,-81.0377392,443
Los Tecales,8.3631589,-82.8002139,442
Carriazo,9.2048212,-79.2411219,441
Villa Belen,8.0843668,-80.996448,441
Flores,7.4840743,-80.4053586,440
Oajaca,8.633305,-80.2061809,439
Penas Blancas,9.3017224,-79.6804961,439
Dominical,8.6733807,-82.7974852,439
Carti Tupile,9.4765206,-78.9606348,439
Canan,8.63519,-77.8066193,439
Llano Grande,8.6311093,-80.4392341,438
Las Quebradas de Turbe,8.7915658,-80.6546066,438
Urbanizacion Juan Pablo Ii,8.9253744,-79.7789353,437
Santa Clara Abajo,8.8110725,-82.7812551,436
Anachucuna,8.7324078,-77.5471438,436
Cochea Abajo,8.506788,-82.3589173,435
San Pablo Nuevo Abajo,8.4246577,-82.498784,435
Chica,8.6661493,-79.9360262,435
El Llanillo,8.0709179,-81.0760637,435
Las  Cabras,7.8772617,-80.5449954,434
Chumical,7.8495454,-80.7342749,433
Garnadera,8.0978107,-81.4786186,433
Mor Aketup o Isla Maquina,9.4535811,-78.8532738,433
San San Druy,9.4328656,-82.6894785,432
El Naranjal,8.2722899,-80.620235,432
La Playita de Bique,8.8936277,-79.6567901,432
Buena Vista,8.6694686,-79.9666569,432
La Huaca,8.1681693,-80.7411962,432
Valle de Agua Arriba,9.2298137,-82.3860873,431
La Victoria,8.3987144,-82.9485862,431
Cuesta de Piedra,8.6881989,-82.6262239,431
Bambito,8.834606,-82.6108627,431
Valle Saron o Bigote,9.1392297,-82.3089861,430
Mosquito,8.7428505,-82.8831235,430
Los Asientos,7.5187794,-80.1326568,430
Palmira Abajo,8.7257543,-82.465053,429
Bongo  Arriba,8.5908867,-82.6252142,429
San Miguel Arriba,8.6855184,-80.1485869,428
El Lirio,9.0267031,-79.7811932,428
Bajo de las Trancas,8.327745,-81.6349364,428
Pixvae,7.8346559,-81.5766853,427
Cerro Colorado,8.574845,-80.2324116,426
La Ermita,8.4590807,-80.0689004,426
Alto de los Sanchez,8.2494733,-81.213887,426
Las Margaritas,8.0541343,-80.9319593,425
Altos de San Vicente,8.2647148,-82.8789707,424
Punta Chame,8.6445165,-79.7072837,424
Acuatupu o Isla Piedra,9.456059,-78.9983808,424
Punta Escondida,9.0864343,-81.8293109,424
Aguila Arriba,8.6041614,-80.2051821,423
Barriada San Pablo,7.9874144,-81.3291622,423
Finca 67,9.435488,-82.4989666,422
Ojo de Agua,8.4936989,-82.5414862,422
Nalunega,9.5506077,-78.955248,421
El Quije,8.492564,-80.7761991,420
Llano Tugri,8.4777592,-81.7142277,420
Guayabito,8.5438389,-81.4758927,420
Barranco Medio,9.5283003,-82.7118129,419
Oriente,8.894777,-82.209533,419
Dos Rios,9.2644382,-79.6906993,418
Alto de La Mina o Alto de La Mina,8.7083437,-82.8120247,418
Narbagandup Bipi o Naranjo Chico,9.4583001,-79.0213609,418
Portorica,8.3813703,-81.6894334,418
Santa Librada,8.2878876,-77.8121426,417
Cabuya,8.031431,-80.63462,417
Cerro Puerco,8.2904852,-81.7495259,417
Las Guias Abajo,8.1987041,-80.7573823,416
Pina,9.2805827,-80.04453,415
Guabal,8.6345063,-80.2497762,413
Las Flores,7.9132569,-80.5767528,413
Union Santena,8.8366968,-78.6471732,413
Boca de Rio Chiriqui,8.8393985,-81.5631712,413
Pueblo Nuevo,8.6601992,-82.3699503,412
Bajo La Union,8.8305033,-82.8682433,412
Barriada San Andres,9.3345435,-79.8057604,411
El Tigre de San Lorenzo,7.700458,-81.3011531,411
Sardina,8.5556789,-80.3494067,410
Nuevo Chagres,9.2397901,-80.0826756,410
Villa Lourdes,7.8110918,-80.4685895,410
Quebrada El Bajo,8.9366525,-82.1307549,409
Llano de La Cruz,8.1467128,-80.896904,409
El Salto,8.3132367,-77.7587021,409
Barriada 21 de Abril,9.4383292,-82.4965358,408
El Rosario,8.408775,-80.3346718,408
Macano Arriba,8.5902929,-82.572962,408
Mata de Limon,8.4073536,-82.3806537,408
Cuango,9.568385,-79.3119338,407
Llano Culebra,8.3042176,-81.6158418,407
Pueblo Nuevo o Taimati,8.1538004,-78.2448317,407
Ciri Grande,8.7723213,-80.0536372,407
Santa Cruz,8.6312472,-79.8839849,406
Cienaga Vieja,8.4071985,-80.2834329,405
El Encanto Arriba,8.5266512,-80.341986,403
Rovira Arriba,8.640481,-82.5051362,403
Barriada 28 de Junio,8.9762712,-79.6965749,403
La Florida,8.8524993,-79.9935942,403
Gasparillo,8.4994821,-82.0017027,403
San Vicente,8.5638219,-78.0269278,402
Los Hatillos,8.0452064,-80.9793697,402
Potrero de Palma,8.3240529,-81.9867733,402
El Maranon,8.4357844,-80.2156826,400
San Juan de Dios,8.5534907,-80.2278026,400
Residencial Villa Ana,8.440636,-82.451459,400
Los Castillos,7.990366,-80.6165778,400
Buenos Aires,8.4157444,-81.4833247,400
Bucaro,7.3453687,-80.3574981,398
Tavidal Abajo,8.6833847,-80.1925228,397
Loma Grande,8.648049,-80.1697925,397
Mogue,8.2410416,-78.1533888,397
Playa Lorenzo,9.0712741,-81.8647099,397
Cuipo,9.0802171,-80.0518066,396
Corotu Civil,8.3752023,-82.7611331,396
Nuevo Santa Maria,8.5366553,-80.422151,395
Bella Vista,8.8042962,-82.869916,395
Siekin,9.3970916,-82.6662811,394
Tucuti,7.9600276,-77.9325956,394
Finca Ceiba,8.3499342,-82.8353553,393
Higueronal,8.9284711,-78.3071435,393
Hato de San Antonio,8.1531548,-80.6826778,392
Perecabecito o Santa Cruz,8.6545579,-80.3699291,392
San Carlos,8.5211517,-82.5139374,392
La Mesa,7.6615409,-80.6146894,392
La Fragua,8.1654804,-81.0643736,392
El Barro,8.0993001,-81.0591552,392
Hato Pilon,8.4029703,-81.8661844,392
Boca del Monte,8.4064388,-81.7662314,392
Blanco Arriba,8.3641011,-82.9347976,391
Guarumalito,7.8094309,-81.2509431,391
Alto Molejon,8.347632,-81.8175287,391
Quebrada Grande,8.5124162,-82.8157057,390
Sanson 2,8.4055362,-77.8657006,390
La Valencia,7.9887173,-80.5841182,390
California,9.5401116,-82.5909235,388
Cocle del Norte,9.0753963,-80.5717698,388
Nusatupu o Isla Raton,9.4472643,-78.8304723,388
Coclecito,8.7747279,-81.9848596,388
El Barrero o Barrero,8.5581743,-80.3077756,387
Viento Frio,9.5826269,-79.4068989,387
Rio Potrero 1,8.9531726,-79.6842062,387
Santa Cruz,8.2349916,-81.9130426,386
Los Toretos,8.0182853,-81.3244613,385
Villarreal,8.323084,-80.6457053,384
Ola,8.4201944,-80.6504627,384
Loma Muleto,9.3643626,-82.4722179,383
La Laja,7.7351552,-80.2483861,383
La Candelaria,8.6262563,-80.3120023,382
Purio,7.6001513,-80.0830695,382
Bajo de La Mesita,8.1544756,-81.5176094,382
Quebrada Sal,9.2991414,-82.1020792,381
Rio Chiriqui Viejo,8.3652008,-82.7226716,381
La Cantera,8.6418558,-78.1698891,381
Majara,8.7271015,-79.9267005,379
Bahia Azul,9.1417636,-81.8942526,379
Juan Hombron,8.3305034,-80.2081465,378
Buenaventura,9.5326558,-79.6703921,378
Nuevo Burica o San Antonio,8.3724068,-82.8868688,378
Las Canas Abajo,8.5481464,-82.4385071,377
El Bebedero,7.4160171,-80.4593393,377
Alto Ibala,8.3570531,-81.2060389,376
Finca Zapatero,8.3969978,-82.8914427,375
Cerro Pena,8.5819494,-80.0777441,375
Zapotillo,8.0060065,-81.5103711,375
Salamanquita,9.3417444,-79.5900719,374
Canas Gordas,8.749809,-82.9101259,374
Bajo Bonito,8.7160151,-80.0592584,373
Canazas Arriba,8.117236,-80.8950359,373
Pinogana,8.1161942,-77.6885464,372
Briguny,8.3332239,-81.8134715,372
Campo Alegre,9.268986,-79.7016905,371
Colon,8.4980738,-79.9698805,371
Brisas del Rio,8.4925648,-82.6361784,370
La Guaca,7.805989,-80.2728003,370
Cambutal,7.2655177,-80.4878127,370
Santa Cruz,8.9285959,-79.78615,370
La Cantera,8.0804574,-80.9968367,370
Las Penas,7.9133304,-80.4164482,368
Las Mercedes o Villa Laura,9.4145558,-79.7600699,367
Sansoncito o San Francisco,8.4299724,-77.9025423,366
Catrigandi,9.0197792,-78.5922979,366
El Pedregoso,8.2945501,-80.8390483,366
Wichub Uala o Tronco de Hicaco,9.5528965,-78.9521002,365
Quebrada de Agua,7.9870249,-80.7911219,364
Lola,8.0923417,-81.4655159,364
Pena Blanca o  Kinguimbada,8.4670844,-81.6879575,364
Pantan o Boca de Rio Cana,9.0089515,-81.715424,364
El Manantial,7.7864492,-80.2411701,363
Palmas Bellas,8.8856112,-78.2945543,363
Los Hules Abajo,9.0636839,-79.9011886,363
San Ignacio del Cucuy,8.2351439,-81.829601,362
La Laja,7.7911545,-80.4863346,362
La Palma,8.4737391,-79.9963642,362
Quebrada Arena,8.4028827,-82.8201565,361
Guanico Abajo,7.2905508,-80.4302719,361
Mandi Ubigantup o Soledad Mandinga,9.5055845,-79.0398372,361
Alto de Jesus,8.2615219,-81.484115,361
Guarumito,8.9048047,-82.2249256,361
Rio Oeste Arriba,9.2631998,-82.4275446,360
Piedras Gordas,8.4347789,-80.0438597,360
La Soledad,8.4293689,-80.6154228,359
El Guabo,9.0855037,-80.0840604,359
Rincon Hondo,7.8423673,-80.602718,359
El Guayabal,7.8966426,-80.5084901,359
Los Pozos,8.5694074,-79.9727547,359
Rio Piedra,9.2250151,-78.8779158,359
Nuevo Vigia,8.3799778,-77.7642784,359
Alto de  Mango,8.5527849,-82.0773089,359
Cerro Vaca o Hibraudi,8.315535,-81.5700365,359
Valle Junquito,9.3656492,-82.4863272,358
Rio Oeste Abajo,9.2504016,-82.4092031,358
Boca de Rio Indio,9.1919159,-80.1912248,358
Penas Chatas,8.0202786,-80.8020993,358
Milla 2,9.3001613,-82.413573,357
Nuevo Progreso,8.2384611,-77.7713965,357
Quebrada Guabo,9.2991316,-82.5463072,356
Kilometro 24,8.3505362,-82.7894311,356
Wacuco,8.9646354,-78.4563112,356
Palenque,9.5727796,-79.3587906,355
Caldera,8.6529615,-82.3817714,355
Las Trancas,8.6879173,-82.449642,355
Boca del Monte,8.3495968,-82.121668,355
Pucuro,7.9787618,-77.4875809,355
El Pedregosito,7.9242741,-80.6317092,355
Rio Viejo del Solar,7.4239687,-80.4103591,354
El Valle de Santa Cruz,9.2632923,-79.6076646,353
Burica Centro,8.3914001,-82.9018339,353
La Meseta,8.5797274,-82.7472373,353
Puerto Lara,8.6172445,-78.146372,353
El Olivo,8.0727739,-80.7471833,353
Bella Vista,9.3432588,-82.470748,352
La Vieja,8.6762846,-80.2019443,352
Las Merceditas,9.4032482,-79.7738649,352
Guaca Abajo,8.530622,-82.4651004,352
Calabazal,8.2823401,-81.815958,352
El Olivo,8.4531717,-80.5260061,351
Palmilla,8.6595306,-80.18723,351
Los Mortales,8.8547029,-79.9427221,351
Maria Vicenta,8.4492291,-80.0470576,351
Nudobiri,9.2404473,-82.4405927,350
Llano Santo,8.1937397,-80.7301566,350
Las Mineras,8.2629476,-80.5872935,350
Platanal,8.4052116,-80.0841477,350
Guarare Arriba,7.8050227,-80.3574786,350
Llano Bonito,8.5225145,-80.0372362,350
El Anon,8.1630357,-80.9495006,350
El Veladero,8.4688856,-79.971735,349
Santa Clara,8.0691277,-80.9794627,349
Santa Maria,8.5415425,-80.4355654,348
Las Acequias,8.6209736,-82.448419,348
Kuerima,8.3531143,-81.8252067,347
Miramar,8.9975643,-82.2463705,346
Palo Alto,8.7998622,-82.4223797,346
Ipeti Choco o Ipeti Embera,8.9802421,-78.5145507,346
Nueva Jerusalen,9.1629742,-79.5438057,346
Revolucion o Colorado Centro,8.4246449,-82.8274446,345
Cienegüita,8.3176645,-82.0037814,345
El Carate,7.7302951,-80.2948156,345
Renacimiento,9.2043723,-82.3826836,344
Villa del Carmen,9.0002058,-80.3909398,344
Caisan Primavera,8.7835576,-82.7291053,344
Pueblo Nuevo,8.1793751,-81.535299,344
Sabaneta de Llano Grande o San Antonio,8.6452629,-80.4418767,342
Tulu Centro,8.7672936,-80.3993115,342
Los Lotes de Buena Vista,9.2848633,-79.6918743,342
San Martin,8.4475463,-82.6441279,342
Alto Jaramillo,8.7685461,-82.4039554,342
Lajas Adentro,8.2505168,-81.8797407,342
Loma de Jagua,7.8296808,-80.2924672,342
Los Angeles,7.8890395,-80.3552667,342
La Bodega,8.3366745,-81.1094754,342
Barriada Nuevo Almirante,9.2985537,-82.4202049,341
Finca Sigua,8.424349,-82.9228774,341
El Rodeo,8.1101561,-80.6091326,341
Man Creek o Pumuna,8.9006524,-82.058622,341
Barcelo Playa Blanca,8.3530796,-80.1480538,340
Pueblo Grande 2,9.2825727,-79.6603377,340
Bajos de Iglesia o Rio Iglesia,8.4027138,-78.0112178,340
Piria,9.1203722,-78.3267749,340
Guayabito,8.8493705,-81.8164931,340
Los Pantanos,8.3716438,-80.2718247,339
Gobea,9.1678887,-80.2538169,339
Camaron Arriba,8.6410571,-82.66815,339
Membrillo Centro,8.5914353,-80.2165735,338
Lura Centro,8.7569427,-80.3653191,338
Tibite,9.3244235,-82.4576134,337
La Negrita,8.5724696,-80.3033395,337
Chiman,8.7159597,-78.6333451,337
Cerro Gato 2,8.482383,-82.0613325,337
Chorchita Arriba,8.4962672,-82.162413,337
Sardina o Lajero Abajo,8.2756978,-81.767868,337
Cermeno,8.4927724,-80.4490703,336
Nuevo San Jose,9.3040944,-79.6265558,336
Campo Alegre,8.7802316,-82.8362345,336
Baitun Arriba,8.6604133,-82.7704417,336
Caimitillo Centro,9.1634833,-79.5466003,336
La Pita,8.1390497,-80.9618524,336
Cilico Creek,9.059458,-82.3027779,336
Pueblo Viejo,9.191769,-80.1841747,335
Chupa o La Meseta,7.8005113,-80.5705426,335
Raton,8.5348959,-81.8235977,335
Las Cuestas de Marica,8.6049902,-80.3403829,334
Corozal,7.7563043,-80.4717599,334
Alto Caballero,8.2941638,-81.6767458,334
Mali,8.8495269,-82.1862562,333
Garrote o Puerto Lindo,9.6051185,-79.5861194,332
Puerto de Santa Fe,8.6356351,-78.1680132,332
Las Praderas de San Lorenzo,9.1406954,-79.5346642,332
Arritupu o Isla Iguana,9.5011441,-79.0265743,332
Ola,8.2709464,-81.7438701,332
Barro Blanco,8.4647333,-82.7802497,331
Baitun Abajo,8.6431274,-82.7907284,331
Barriada 2000,8.4840714,-82.0822414,331
Lajamina,7.5903794,-80.1324813,330
La Honda,8.3251618,-81.0281782,330
Guayacan,9.0884297,-82.4873665,329
Tolote u Oriente del Risco,9.197418,-82.4279138,329
Tiger Hill,9.5728713,-82.7821621,329
Playa Chuzo,8.9240706,-78.3395418,329
Rodeo Viejo,8.5313786,-79.9511626,329
El Espino,8.5333335,-80.5296331,328
Salitral,8.670686,-82.7464679,328
Vista Alegre,8.800224,-80.0110312,328
Llano Grande,8.0806804,-81.1374971,328
Charagre,9.3932361,-82.5654973,327
Pajonal Centro,8.5933278,-80.2560801,327
Rio Rita Arriba,9.3220772,-79.7901959,327
Tierra Prometida,9.1544735,-79.2065971,327
Cerro Banco,8.361848,-81.7743442,327
Chepo,7.7286043,-80.8222948,326
Boro,8.1738195,-81.3011098,326
Los Lajones,8.4393366,-81.2407295,325
Tebujo Abajo,8.3886041,-81.7136461,325
Las Guias de Occidente o El Espino,8.3996027,-80.0920503,324
Cerro Colorado,8.5548971,-80.5017146,324
Finca Higueron,8.4051153,-82.8885072,324
El Tecal,9.4373409,-82.5572882,323
Membrillar,8.2014713,-80.6264382,323
Varital,8.4950836,-82.5839113,323
Bajos de Chiriqui,8.730836,-82.8527609,323
Sacramento,8.9945561,-79.7217334,323
Barriada Santa Eduviges,9.1511611,-79.1626142,323
Las Guias Arriba,8.2480814,-80.7690277,323
Boca de Quebrada Remedios,8.5721609,-82.0407161,323
Barriada Cuarto Centenario,8.5122786,-80.3383072,322
Barriada 20 de Diciembre,9.2234849,-78.8905323,322
Cerro Balsa o Jädeberi,8.3711331,-81.795703,322
Cirbulaco,7.8532084,-80.9880203,321
San Pedro del Rincon,8.0863574,-81.0858762,321
Punolocita,8.5168706,-77.9790878,320
Nurra,9.0111452,-78.0550724,320
Bella Florida,8.5093835,-80.1998157,319
Las Canas,8.5615539,-82.4473756,319
Los Carates,8.0107425,-80.7864435,319
El Hatillo,7.9111068,-80.6359967,319
Arenosa,9.0478145,-79.9426411,319
Las Margaritas,8.5622188,-80.0708671,319
Cerro Cana,8.3526699,-81.6215207,319
El Nanzal,8.5291905,-80.2923473,318
Bongo Civil,8.4071615,-82.9018158,318
Aguacate,8.6304711,-82.5464751,318
Canas,7.4471608,-80.2634031,318
Charco La Pava 2,9.2272647,-82.4991782,317
Calabazal,8.344961,-81.8439658,317
Churube Arriba,8.4145182,-80.5658261,316
San Jose,7.7906588,-80.6804813,316
El Cocuyo,7.860179,-80.6129192,316
Santa Rosa No.2,8.8662526,-80.1091355,316
Wacuco,8.9648695,-78.465402,316
Jorones,8.0465265,-81.5647493,316
Tranquilla,8.4989936,-80.2281109,315
Limones,8.099376,-82.8736026,315
Platanillo,8.8276707,-78.3833866,314
El Limon,8.4864652,-80.1001319,313
Pagua,8.6421137,-80.4689711,313
Santa Ana Abajo,7.9448863,-80.375715,313
Guayaquil,8.1070513,-80.9235615,313
Vista Alegre,8.1209877,-77.6159806,313
Palma Gira,8.2839014,-81.7351146,313
Isla de Canas,7.4135666,-80.3145987,312
La Laguna,9.0435635,-79.8387971,312
Utira,7.9768689,-81.2165202,312
Buena Vista,8.5138022,-82.4960633,311
El Cristo,7.8866656,-80.3796449,311
Cemaco o Wounam,8.14918,-78.225716,310
Puerto Limon o Narasgandi,8.9946759,-78.2283054,310
El Potrero,7.8885004,-80.7772364,309
Corozal,8.2010832,-77.5963747,309
La Guaira,9.6244296,-79.5594474,308
La Concepcion,8.1278494,-80.8581823,308
Rio Grande o Pajonal,8.6141312,-81.3055877,307
Tierra Oscura,9.1896295,-82.2670403,306
Panagro,8.9493838,-82.1220147,306
Quebrada Bonita,9.2850506,-79.7165819,305
Cana Brava,9.0763633,-80.0548876,305
Las Cruces,9.0405334,-80.1450352,305
Los Pavitos,8.4702074,-77.9495483,305
Llano Abajo,7.7898346,-80.4118108,304
Playon Grande o Ukupa,9.3550242,-78.3320603,304
Boca de Balsa,8.5299502,-82.0313163,304
Ventorrillo,8.6204885,-80.5886631,303
Pedregalito,8.470727,-82.5944387,303
Calvario,8.5541618,-82.6168607,303
Los Higos,8.010512,-80.6615277,303
Hato Corotu,8.3351635,-81.9702973,303
Isla Grande,9.6319317,-79.5634474,302
La Union,8.8482252,-82.8596397,302
Los Planes,8.6918256,-82.8666407,302
Las Pavas,9.0966824,-79.8868331,302
Rio Guazaro,8.8064022,-81.0829612,302
Centro Daira,8.8973153,-82.0239816,302
Punta Uva o Guacamaya,9.1658329,-81.8702368,302
Canaveral,8.8496293,-81.702176,302
Guasimo,8.3671229,-82.5737756,301
Bajo Grande,8.8562599,-82.5516787,301
Quebrada Negra Arriba,8.5082596,-82.743219,301
Los Llanos,7.9309466,-80.8762024,301
Calante,8.8191165,-81.9065839,301
Cerro Colorado,8.5165013,-82.5379932,300
El Rincon,8.1863195,-81.4298882,300
Alto Cana,8.5118633,-82.1361398,300
Los Reyes,8.5662122,-80.2008657,299
Malganao,8.7886228,-80.0676168,299
Canglon,8.3456474,-77.8329213,298
Miraflores,9.3065362,-82.4380641,297
Bella Vista,8.2112405,-81.6226125,297
Gangandi,9.4390312,-79.1152678,297
Playa Roja,9.0544897,-81.760507,297
Ojo de Agua,8.5929283,-80.6359384,296
San Pedro de La Horqueta,8.1273139,-81.0949832,296
Juay o Las Mareas,8.2876813,-81.9472728,295
Las Huacas o Altos de las Huacas,8.3640719,-82.1206971,295
Punuloso,8.5285261,-77.988392,295
Mata Redonda,8.1617137,-81.4375072,295
Salamanca,8.1088494,-80.7421933,294
Mariabe,7.5833118,-80.0644816,294
El Llano,9.2166471,-78.9591098,294
Barriada La Paz,9.0618037,-79.5598979,294
Bocle,8.4130827,-81.3084292,294
El Jagüito,8.415937,-80.3110383,293
Barriada 2000 Rural,8.9788361,-79.6837087,293
Los Ruices,8.2091799,-81.473124,293
